location,lat,long,alt,year,bloom_date,bloom_doy
South Korea/Busan,35.10468,129.03203,69.56,1981,4/7/81,97
South Korea/Busan,35.10468,129.03203,69.56,1982,3/26/82,85
South Korea/Busan,35.10468,129.03203,69.56,1983,4/7/83,97
South Korea/Busan,35.10468,129.03203,69.56,1984,4/14/84,105
South Korea/Busan,35.10468,129.03203,69.56,1985,4/9/85,99
South Korea/Busan,35.10468,129.03203,69.56,1986,4/8/86,98
South Korea/Busan,35.10468,129.03203,69.56,1987,4/7/87,97
South Korea/Busan,35.10468,129.03203,69.56,1988,4/1/88,92
South Korea/Busan,35.10468,129.03203,69.56,1989,4/3/89,93
South Korea/Busan,35.10468,129.03203,69.56,1990,3/26/90,85
South Korea/Busan,35.10468,129.03203,69.56,1991,4/9/91,99
South Korea/Busan,35.10468,129.03203,69.56,1992,3/31/92,91
South Korea/Busan,35.10468,129.03203,69.56,1993,4/4/93,94
South Korea/Busan,35.10468,129.03203,69.56,1994,4/5/94,95
South Korea/Busan,35.10468,129.03203,69.56,2016,4/5/16,96
South Korea/Busan,35.10468,129.03203,69.56,2017,4/1/17,91
South Korea/Busan,35.10468,129.03203,69.56,2018,3/3/18,62
South Korea/Busan,35.10468,129.03203,69.56,2019,3/28/19,87
South Korea/Busan,35.10468,129.03203,69.56,2020,3/28/20,88
South Korea/Tongyeong,34.84546,128.4356,32.3,1980,4/13/80,104
South Korea/Tongyeong,34.84546,128.4356,32.3,1981,4/5/81,95
South Korea/Tongyeong,34.84546,128.4356,32.3,1982,3/3/82,62
South Korea/Tongyeong,34.84546,128.4356,32.3,1983,4/6/83,96
South Korea/Tongyeong,34.84546,128.4356,32.3,1984,4/13/84,104
South Korea/Tongyeong,34.84546,128.4356,32.3,1985,4/1/85,91
South Korea/Tongyeong,34.84546,128.4356,32.3,1986,4/1/86,91
South Korea/Tongyeong,34.84546,128.4356,32.3,1987,4/4/87,94
South Korea/Tongyeong,34.84546,128.4356,32.3,1988,4/11/88,102
South Korea/Tongyeong,34.84546,128.4356,32.3,1989,4/2/89,92
South Korea/Tongyeong,34.84546,128.4356,32.3,1990,3/31/90,90
South Korea/Tongyeong,34.84546,128.4356,32.3,1991,4/11/91,101
South Korea/Tongyeong,34.84546,128.4356,32.3,1992,4/2/92,93
South Korea/Tongyeong,34.84546,128.4356,32.3,1993,4/5/93,95
South Korea/Tongyeong,34.84546,128.4356,32.3,1994,4/9/94,99
South Korea/Mokpo,34.81689,126.38121,38,1980,4/15/80,106
South Korea/Mokpo,34.81689,126.38121,38,1981,4/12/81,102
South Korea/Mokpo,34.81689,126.38121,38,1982,4/1/82,91
South Korea/Mokpo,34.81689,126.38121,38,1983,4/16/83,106
South Korea/Mokpo,34.81689,126.38121,38,1984,4/18/84,109
South Korea/Mokpo,34.81689,126.38121,38,1985,4/17/85,107
South Korea/Mokpo,34.81689,126.38121,38,1986,4/19/86,109
South Korea/Mokpo,34.81689,126.38121,38,1987,4/14/87,104
South Korea/Mokpo,34.81689,126.38121,38,1988,4/18/88,109
South Korea/Mokpo,34.81689,126.38121,38,1989,4/9/89,99
South Korea/Mokpo,34.81689,126.38121,38,1990,4/2/90,92
South Korea/Mokpo,34.81689,126.38121,38,1991,4/16/91,106
South Korea/Mokpo,34.81689,126.38121,38,1992,4/5/92,96
South Korea/Mokpo,34.81689,126.38121,38,1993,4/18/93,108
South Korea/Mokpo,34.81689,126.38121,38,1994,4/8/94,98
South Korea/Mokpo,34.81689,126.38121,38,2015,4/2/15,92
South Korea/Mokpo,34.81689,126.38121,38,2016,4/2/16,93
South Korea/Mokpo,34.81689,126.38121,38,2017,4/1/17,91
South Korea/Mokpo,34.81689,126.38121,38,2018,4/2/18,92
South Korea/Mokpo,34.81689,126.38121,38,2019,4/5/19,95
South Korea/Mokpo,34.81689,126.38121,38,2020,3/29/20,89
South Korea/Yeosu,34.73929,127.74064,64.64,1980,4/14/80,105
South Korea/Yeosu,34.73929,127.74064,64.64,1981,4/12/81,102
South Korea/Yeosu,34.73929,127.74064,64.64,1982,4/9/82,99
South Korea/Yeosu,34.73929,127.74064,64.64,1983,4/12/83,102
South Korea/Yeosu,34.73929,127.74064,64.64,1984,4/17/84,108
South Korea/Yeosu,34.73929,127.74064,64.64,1985,4/17/85,107
South Korea/Yeosu,34.73929,127.74064,64.64,1986,4/12/86,102
South Korea/Yeosu,34.73929,127.74064,64.64,1987,4/1/87,91
South Korea/Yeosu,34.73929,127.74064,64.64,1988,4/17/88,108
South Korea/Yeosu,34.73929,127.74064,64.64,1989,4/6/89,96
South Korea/Yeosu,34.73929,127.74064,64.64,1990,3/31/90,90
South Korea/Yeosu,34.73929,127.74064,64.64,1991,4/14/91,104
South Korea/Yeosu,34.73929,127.74064,64.64,1992,4/5/92,96
South Korea/Yeosu,34.73929,127.74064,64.64,1993,4/8/93,98
South Korea/Yeosu,34.73929,127.74064,64.64,1994,4/11/94,101
South Korea/Yeosu,34.73929,127.74064,64.64,2004,3/31/04,91
South Korea/Yeosu,34.73929,127.74064,64.64,2005,4/14/05,104
South Korea/Yeosu,34.73929,127.74064,64.64,2006,4/6/06,96
South Korea/Yeosu,34.73929,127.74064,64.64,2015,3/3/15,62
South Korea/Yeosu,34.73929,127.74064,64.64,2016,3/3/16,63
South Korea/Yeosu,34.73929,127.74064,64.64,2017,4/3/17,93
South Korea/Yeosu,34.73929,127.74064,64.64,2018,4/1/18,91
South Korea/Yeosu,34.73929,127.74064,64.64,2019,3/29/19,88
South Korea/Yeosu,34.73929,127.74064,64.64,2020,3/27/20,87
South Korea/Wando,34.39587,126.70184,35.24,1980,4/14/80,105
South Korea/Wando,34.39587,126.70184,35.24,1981,4/11/81,101
South Korea/Wando,34.39587,126.70184,35.24,1982,4/11/82,101
South Korea/Wando,34.39587,126.70184,35.24,1983,4/1/83,91
South Korea/Wando,34.39587,126.70184,35.24,1984,4/19/84,110
South Korea/Wando,34.39587,126.70184,35.24,1985,4/15/85,105
South Korea/Wando,34.39587,126.70184,35.24,1986,4/13/86,103
South Korea/Wando,34.39587,126.70184,35.24,1987,4/8/87,98
South Korea/Wando,34.39587,126.70184,35.24,1988,4/7/88,98
South Korea/Wando,34.39587,126.70184,35.24,1989,3/21/89,80
South Korea/Wando,34.39587,126.70184,35.24,1990,3/28/90,87
South Korea/Wando,34.39587,126.70184,35.24,1991,4/11/91,101
South Korea/Wando,34.39587,126.70184,35.24,1992,4/5/92,96
South Korea/Wando,34.39587,126.70184,35.24,1993,4/12/93,102
South Korea/Wando,34.39587,126.70184,35.24,1994,4/13/94,103
South Korea/Wando,34.39587,126.70184,35.24,1995,4/11/95,101
South Korea/Wando,34.39587,126.70184,35.24,1996,4/18/96,109
South Korea/Wando,34.39587,126.70184,35.24,2015,4/3/15,93
South Korea/Jeju,33.51411,126.52968,20.45,1980,4/6/80,97
South Korea/Jeju,33.51411,126.52968,20.45,1981,4/8/81,98
South Korea/Jeju,33.51411,126.52968,20.45,1982,3/31/82,90
South Korea/Jeju,33.51411,126.52968,20.45,1983,4/6/83,96
South Korea/Jeju,33.51411,126.52968,20.45,1984,4/13/84,104
South Korea/Jeju,33.51411,126.52968,20.45,1985,4/14/85,104
South Korea/Jeju,33.51411,126.52968,20.45,1986,4/9/86,99
South Korea/Jeju,33.51411,126.52968,20.45,1987,4/7/87,97
South Korea/Jeju,33.51411,126.52968,20.45,1988,4/15/88,106
South Korea/Jeju,33.51411,126.52968,20.45,1989,4/1/89,91
South Korea/Jeju,33.51411,126.52968,20.45,1990,3/27/90,86
South Korea/Jeju,33.51411,126.52968,20.45,1991,4/1/91,91
South Korea/Jeju,33.51411,126.52968,20.45,1992,3/27/92,87
South Korea/Jeju,33.51411,126.52968,20.45,1993,4/6/93,96
South Korea/Jeju,33.51411,126.52968,20.45,1994,4/6/94,96
South Korea/Jeju,33.51411,126.52968,20.45,2016,3/29/16,89
South Korea/Jeju,33.51411,126.52968,20.45,2017,4/4/17,94
South Korea/Jeju,33.51411,126.52968,20.45,2018,3/27/18,86
South Korea/Jeju,33.51411,126.52968,20.45,2019,3/29/19,88
South Korea/Jeju,33.51411,126.52968,20.45,2020,3/27/20,87
South Korea/Seongsan,33.38677,126.8802,20.34,1980,4/8/80,99
South Korea/Seongsan,33.38677,126.8802,20.34,1981,4/5/81,95
South Korea/Seongsan,33.38677,126.8802,20.34,1982,4/15/82,105
South Korea/Seongsan,33.38677,126.8802,20.34,1983,4/9/83,99
South Korea/Seongsan,33.38677,126.8802,20.34,1984,4/8/84,99
South Korea/Seongsan,33.38677,126.8802,20.34,1985,4/8/85,98
South Korea/Seongsan,33.38677,126.8802,20.34,1986,4/6/86,96
South Korea/Seongsan,33.38677,126.8802,20.34,1987,4/16/87,106
South Korea/Seongsan,33.38677,126.8802,20.34,1988,4/15/88,106
South Korea/Seongsan,33.38677,126.8802,20.34,1989,4/2/89,92
South Korea/Seongsan,33.38677,126.8802,20.34,1990,3/27/90,86
South Korea/Seongsan,33.38677,126.8802,20.34,1991,4/16/91,106
South Korea/Seongsan,33.38677,126.8802,20.34,1992,4/6/92,97
South Korea/Seongsan,33.38677,126.8802,20.34,1993,4/9/93,99
South Korea/Seongsan,33.38677,126.8802,20.34,1994,4/9/94,99
South Korea/Seongsan,33.38677,126.8802,20.34,1995,4/1/95,91
South Korea/Seongsan,33.38677,126.8802,20.34,1996,4/8/96,99
South Korea/Seongsan,33.38677,126.8802,20.34,1997,3/3/97,62
South Korea/Seongsan,33.38677,126.8802,20.34,2013,4/1/13,91
South Korea/Seongsan,33.38677,126.8802,20.34,2014,3/31/14,90
South Korea/Seogwipo,33.24613,126.56534,49.03,1980,4/1/80,92
South Korea/Seogwipo,33.24613,126.56534,49.03,1981,3/29/81,88
South Korea/Seogwipo,33.24613,126.56534,49.03,1982,3/31/82,90
South Korea/Seogwipo,33.24613,126.56534,49.03,1983,4/5/83,95
South Korea/Seogwipo,33.24613,126.56534,49.03,1984,4/7/84,98
South Korea/Seogwipo,33.24613,126.56534,49.03,1985,4/8/85,98
South Korea/Seogwipo,33.24613,126.56534,49.03,1986,4/11/86,101
South Korea/Seogwipo,33.24613,126.56534,49.03,1987,4/13/87,103
South Korea/Seogwipo,33.24613,126.56534,49.03,1988,4/9/88,100
South Korea/Seogwipo,33.24613,126.56534,49.03,1989,3/27/89,86
South Korea/Seogwipo,33.24613,126.56534,49.03,1990,3/19/90,78
South Korea/Seogwipo,33.24613,126.56534,49.03,1991,3/26/91,85
South Korea/Seogwipo,33.24613,126.56534,49.03,1992,3/13/92,73
South Korea/Seogwipo,33.24613,126.56534,49.03,1993,4/12/93,102
South Korea/Seogwipo,33.24613,126.56534,49.03,1994,4/8/94,98
South Korea/Seogwipo,33.24613,126.56534,49.03,2002,4/1/02,91
South Korea/Seogwipo,33.24613,126.56534,49.03,2015,4/1/15,91
South Korea/Seogwipo,33.24613,126.56534,49.03,2019,3/3/19,62
South Korea/Seogwipo,33.24613,126.56534,49.03,2020,4/1/20,92
South Korea/Jinju,35.16379,128.04002,30.21,1980,4/16/80,107
South Korea/Jinju,35.16379,128.04002,30.21,1981,4/12/81,102
South Korea/Jinju,35.16379,128.04002,30.21,1982,4/6/82,96
South Korea/Jinju,35.16379,128.04002,30.21,1983,4/14/83,104
South Korea/Jinju,35.16379,128.04002,30.21,1984,4/16/84,107
South Korea/Jinju,35.16379,128.04002,30.21,1985,4/13/85,103
South Korea/Jinju,35.16379,128.04002,30.21,1986,4/11/86,101
South Korea/Jinju,35.16379,128.04002,30.21,1987,4/5/87,95
South Korea/Jinju,35.16379,128.04002,30.21,1988,4/14/88,105
South Korea/Jinju,35.16379,128.04002,30.21,1989,4/6/89,96
South Korea/Jinju,35.16379,128.04002,30.21,1990,4/5/90,95
South Korea/Jinju,35.16379,128.04002,30.21,1991,4/11/91,101
South Korea/Jinju,35.16379,128.04002,30.21,1992,4/3/92,94
South Korea/Jinju,35.16379,128.04002,30.21,1993,4/7/93,97
South Korea/Jinju,35.16379,128.04002,30.21,1994,4/8/94,98
South Korea/Ganghwa,37.70739,126.44634,47.84,1980,4/2/80,93
South Korea/Ganghwa,37.70739,126.44634,47.84,1981,4/29/81,119
South Korea/Ganghwa,37.70739,126.44634,47.84,1982,4/26/82,116
South Korea/Ganghwa,37.70739,126.44634,47.84,1983,4/27/83,117
South Korea/Ganghwa,37.70739,126.44634,47.84,1984,4/26/84,117
South Korea/Ganghwa,37.70739,126.44634,47.84,1985,4/24/85,114
South Korea/Ganghwa,37.70739,126.44634,47.84,1986,4/28/86,118
South Korea/Ganghwa,37.70739,126.44634,47.84,1987,4/28/87,118
South Korea/Ganghwa,37.70739,126.44634,47.84,1988,4/26/88,117
South Korea/Ganghwa,37.70739,126.44634,47.84,1989,4/24/89,114
South Korea/Ganghwa,37.70739,126.44634,47.84,1990,4/24/90,114
South Korea/Ganghwa,37.70739,126.44634,47.84,1991,4/22/91,112
South Korea/Ganghwa,37.70739,126.44634,47.84,1992,4/7/92,98
South Korea/Ganghwa,37.70739,126.44634,47.84,1993,4/13/93,103
South Korea/Ganghwa,37.70739,126.44634,47.84,1994,4/18/94,108
South Korea/Yangpyeong,37.48863,127.49446,47.26,1980,4/28/80,119
South Korea/Yangpyeong,37.48863,127.49446,47.26,1981,4/19/81,109
South Korea/Yangpyeong,37.48863,127.49446,47.26,1982,4/2/82,92
South Korea/Yangpyeong,37.48863,127.49446,47.26,1983,4/2/83,92
South Korea/Yangpyeong,37.48863,127.49446,47.26,1984,4/22/84,113
South Korea/Yangpyeong,37.48863,127.49446,47.26,1985,4/23/85,113
South Korea/Yangpyeong,37.48863,127.49446,47.26,1987,4/27/87,117
South Korea/Yangpyeong,37.48863,127.49446,47.26,1988,4/29/88,120
South Korea/Yangpyeong,37.48863,127.49446,47.26,1989,4/8/89,98
South Korea/Yangpyeong,37.48863,127.49446,47.26,1990,4/16/90,106
South Korea/Yangpyeong,37.48863,127.49446,47.26,1991,4/2/91,92
South Korea/Yangpyeong,37.48863,127.49446,47.26,1992,4/7/92,98
South Korea/Yangpyeong,37.48863,127.49446,47.26,1993,4/24/93,114
South Korea/Yangpyeong,37.48863,127.49446,47.26,1994,4/19/94,109
South Korea/Icheon,37.26399,127.48421,80.09,1980,4/24/80,115
South Korea/Icheon,37.26399,127.48421,80.09,1981,4/18/81,108
South Korea/Icheon,37.26399,127.48421,80.09,1982,4/18/82,108
South Korea/Icheon,37.26399,127.48421,80.09,1983,4/8/83,98
South Korea/Icheon,37.26399,127.48421,80.09,1984,4/19/84,110
South Korea/Icheon,37.26399,127.48421,80.09,1985,4/1/85,91
South Korea/Icheon,37.26399,127.48421,80.09,1986,4/18/86,108
South Korea/Icheon,37.26399,127.48421,80.09,1987,4/14/87,104
South Korea/Icheon,37.26399,127.48421,80.09,1988,4/14/88,105
South Korea/Icheon,37.26399,127.48421,80.09,1989,4/6/89,96
South Korea/Icheon,37.26399,127.48421,80.09,1990,4/13/90,103
South Korea/Icheon,37.26399,127.48421,80.09,1991,4/19/91,109
South Korea/Icheon,37.26399,127.48421,80.09,1992,4/8/92,99
South Korea/Icheon,37.26399,127.48421,80.09,1993,4/9/93,99
South Korea/Icheon,37.26399,127.48421,80.09,1994,4/12/94,102
South Korea/Icheon,37.26399,127.48421,80.09,1995,4/17/95,107
South Korea/Icheon,37.26399,127.48421,80.09,2006,4/11/06,101
South Korea/Icheon,37.26399,127.48421,80.09,2015,4/7/15,97
South Korea/Inje,38.05987,128.16713,200.16,1980,5/3/80,124
South Korea/Inje,38.05987,128.16713,200.16,1981,4/26/81,116
South Korea/Inje,38.05987,128.16713,200.16,1986,4/23/86,113
South Korea/Inje,38.05987,128.16713,200.16,1987,4/24/87,114
South Korea/Inje,38.05987,128.16713,200.16,1988,4/29/88,120
South Korea/Inje,38.05987,128.16713,200.16,1989,4/19/89,109
South Korea/Inje,38.05987,128.16713,200.16,1990,4/16/90,106
South Korea/Inje,38.05987,128.16713,200.16,1991,4/27/91,117
South Korea/Inje,38.05987,128.16713,200.16,1992,4/14/92,105
South Korea/Inje,38.05987,128.16713,200.16,1993,4/26/93,116
South Korea/Inje,38.05987,128.16713,200.16,1994,4/17/94,107
South Korea/Hongcheon,37.68358,127.8804,139.95,1980,4/27/80,118
South Korea/Hongcheon,37.68358,127.8804,139.95,1982,4/23/82,113
South Korea/Hongcheon,37.68358,127.8804,139.95,1983,4/27/83,117
South Korea/Hongcheon,37.68358,127.8804,139.95,1984,4/3/84,94
South Korea/Hongcheon,37.68358,127.8804,139.95,1985,4/25/85,115
South Korea/Hongcheon,37.68358,127.8804,139.95,1986,4/23/86,113
South Korea/Hongcheon,37.68358,127.8804,139.95,1987,4/24/87,114
South Korea/Hongcheon,37.68358,127.8804,139.95,1988,4/21/88,112
South Korea/Hongcheon,37.68358,127.8804,139.95,1989,4/19/89,109
South Korea/Hongcheon,37.68358,127.8804,139.95,1990,4/16/90,106
South Korea/Hongcheon,37.68358,127.8804,139.95,1991,4/23/91,113
South Korea/Hongcheon,37.68358,127.8804,139.95,1992,4/14/92,105
South Korea/Hongcheon,37.68358,127.8804,139.95,1993,4/25/93,115
South Korea/Hongcheon,37.68358,127.8804,139.95,1994,4/15/94,105
South Korea/Jecheon,37.15927,128.19431,259.8,1980,4/22/80,113
South Korea/Jecheon,37.15927,128.19431,259.8,1981,4/19/81,109
South Korea/Jecheon,37.15927,128.19431,259.8,1982,4/2/82,92
South Korea/Jecheon,37.15927,128.19431,259.8,1984,4/27/84,118
South Korea/Jecheon,37.15927,128.19431,259.8,1985,4/2/85,92
South Korea/Jecheon,37.15927,128.19431,259.8,1986,4/2/86,92
South Korea/Jecheon,37.15927,128.19431,259.8,1987,4/23/87,113
South Korea/Jecheon,37.15927,128.19431,259.8,1988,4/23/88,114
South Korea/Jecheon,37.15927,128.19431,259.8,1989,4/12/89,102
South Korea/Jecheon,37.15927,128.19431,259.8,1990,4/16/90,106
South Korea/Jecheon,37.15927,128.19431,259.8,1991,4/2/91,92
South Korea/Jecheon,37.15927,128.19431,259.8,1992,4/11/92,102
South Korea/Jecheon,37.15927,128.19431,259.8,1993,4/2/93,92
South Korea/Jecheon,37.15927,128.19431,259.8,1994,4/18/94,108
South Korea/Boeun,36.48759,127.73412,174.99,1980,4/21/80,112
South Korea/Boeun,36.48759,127.73412,174.99,1981,4/18/81,108
South Korea/Boeun,36.48759,127.73412,174.99,1982,4/15/82,105
South Korea/Boeun,36.48759,127.73412,174.99,1983,4/16/83,106
South Korea/Boeun,36.48759,127.73412,174.99,1984,4/23/84,114
South Korea/Boeun,36.48759,127.73412,174.99,1985,4/2/85,92
South Korea/Boeun,36.48759,127.73412,174.99,1986,4/23/86,113
South Korea/Boeun,36.48759,127.73412,174.99,1987,4/2/87,92
South Korea/Boeun,36.48759,127.73412,174.99,1988,4/22/88,113
South Korea/Boeun,36.48759,127.73412,174.99,1989,4/13/89,103
South Korea/Boeun,36.48759,127.73412,174.99,1990,4/13/90,103
South Korea/Boeun,36.48759,127.73412,174.99,1991,4/17/91,107
South Korea/Boeun,36.48759,127.73412,174.99,1992,4/12/92,103
South Korea/Boeun,36.48759,127.73412,174.99,1993,4/22/93,112
South Korea/Boeun,36.48759,127.73412,174.99,1994,4/17/94,107
South Korea/Cheonan,36.7624,127.2927,81.5,1980,4/2/80,93
South Korea/Cheonan,36.7624,127.2927,81.5,1981,4/17/81,107
South Korea/Cheonan,36.7624,127.2927,81.5,1982,4/16/82,106
South Korea/Cheonan,36.7624,127.2927,81.5,1983,4/13/83,103
South Korea/Cheonan,36.7624,127.2927,81.5,1984,4/18/84,109
South Korea/Cheonan,36.7624,127.2927,81.5,1985,4/15/85,105
South Korea/Cheonan,36.7624,127.2927,81.5,1986,4/16/86,106
South Korea/Cheonan,36.7624,127.2927,81.5,1987,4/18/87,108
South Korea/Cheonan,36.7624,127.2927,81.5,1988,4/18/88,109
South Korea/Cheonan,36.7624,127.2927,81.5,1989,4/1/89,91
South Korea/Cheonan,36.7624,127.2927,81.5,1990,4/9/90,99
South Korea/Cheonan,36.7624,127.2927,81.5,1991,4/16/91,106
South Korea/Cheonan,36.7624,127.2927,81.5,1992,4/8/92,99
South Korea/Cheonan,36.7624,127.2927,81.5,1993,4/13/93,103
South Korea/Cheonan,36.7624,127.2927,81.5,1994,4/14/94,104
South Korea/Cheonan,36.7624,127.2927,81.5,2015,4/12/15,102
South Korea/Boryeong,36.32724,126.55744,9.98,1980,4/17/80,108
South Korea/Boryeong,36.32724,126.55744,9.98,1981,4/17/81,107
South Korea/Boryeong,36.32724,126.55744,9.98,1982,4/14/82,104
South Korea/Boryeong,36.32724,126.55744,9.98,1983,4/18/83,108
South Korea/Boryeong,36.32724,126.55744,9.98,1984,4/22/84,113
South Korea/Boryeong,36.32724,126.55744,9.98,1985,4/21/85,111
South Korea/Boryeong,36.32724,126.55744,9.98,1986,4/18/86,108
South Korea/Boryeong,36.32724,126.55744,9.98,1987,4/2/87,92
South Korea/Boryeong,36.32724,126.55744,9.98,1988,4/22/88,113
South Korea/Boryeong,36.32724,126.55744,9.98,1989,4/16/89,106
South Korea/Boryeong,36.32724,126.55744,9.98,1990,4/16/90,106
South Korea/Boryeong,36.32724,126.55744,9.98,1991,4/18/91,108
South Korea/Boryeong,36.32724,126.55744,9.98,1992,4/9/92,100
South Korea/Boryeong,36.32724,126.55744,9.98,1993,4/24/93,114
South Korea/Boryeong,36.32724,126.55744,9.98,1994,4/17/94,107
South Korea/Buyeo,36.27242,126.92079,11.79,1980,4/14/80,105
South Korea/Buyeo,36.27242,126.92079,11.79,1982,4/13/82,103
South Korea/Buyeo,36.27242,126.92079,11.79,1983,4/14/83,104
South Korea/Buyeo,36.27242,126.92079,11.79,1984,4/19/84,110
South Korea/Buyeo,36.27242,126.92079,11.79,1985,4/16/85,106
South Korea/Buyeo,36.27242,126.92079,11.79,1986,4/17/86,107
South Korea/Buyeo,36.27242,126.92079,11.79,1987,4/13/87,103
South Korea/Buyeo,36.27242,126.92079,11.79,1988,4/16/88,107
South Korea/Buyeo,36.27242,126.92079,11.79,1989,4/11/89,101
South Korea/Buyeo,36.27242,126.92079,11.79,1990,4/1/90,91
South Korea/Buyeo,36.27242,126.92079,11.79,1991,4/16/91,106
South Korea/Buyeo,36.27242,126.92079,11.79,1992,4/8/92,99
South Korea/Buyeo,36.27242,126.92079,11.79,1993,4/19/93,109
South Korea/Buyeo,36.27242,126.92079,11.79,1994,4/13/94,103
South Korea/Buyeo,36.27242,126.92079,11.79,2000,4/19/00,110
South Korea/Buyeo,36.27242,126.92079,11.79,2001,4/15/01,105
South Korea/Buyeo,36.27242,126.92079,11.79,2002,4/7/02,97
South Korea/Buyeo,36.27242,126.92079,11.79,2003,4/5/03,95
South Korea/Buyeo,36.27242,126.92079,11.79,2004,4/8/04,99
South Korea/Geumsan,36.1027,127.4817,170.34,1980,4/17/80,108
South Korea/Geumsan,36.1027,127.4817,170.34,1981,4/15/81,105
South Korea/Geumsan,36.1027,127.4817,170.34,1982,4/13/82,103
South Korea/Geumsan,36.1027,127.4817,170.34,1983,4/14/83,104
South Korea/Geumsan,36.1027,127.4817,170.34,1984,4/2/84,93
South Korea/Geumsan,36.1027,127.4817,170.34,1985,4/18/85,108
South Korea/Geumsan,36.1027,127.4817,170.34,1986,4/16/86,106
South Korea/Geumsan,36.1027,127.4817,170.34,1987,4/12/87,102
South Korea/Geumsan,36.1027,127.4817,170.34,1988,4/18/88,109
South Korea/Geumsan,36.1027,127.4817,170.34,1989,4/9/89,99
South Korea/Geumsan,36.1027,127.4817,170.34,1990,4/1/90,91
South Korea/Geumsan,36.1027,127.4817,170.34,1991,4/15/91,105
South Korea/Geumsan,36.1027,127.4817,170.34,1992,4/6/92,97
South Korea/Geumsan,36.1027,127.4817,170.34,1993,4/19/93,109
South Korea/Geumsan,36.1027,127.4817,170.34,1994,4/1/94,91
South Korea/Buan,35.72954,126.71655,11.96,1980,4/22/80,113
South Korea/Buan,35.72954,126.71655,11.96,1981,4/2/81,92
South Korea/Buan,35.72954,126.71655,11.96,1984,4/2/84,93
South Korea/Buan,35.72954,126.71655,11.96,1985,4/16/85,106
South Korea/Buan,35.72954,126.71655,11.96,1986,4/18/86,108
South Korea/Buan,35.72954,126.71655,11.96,1987,4/12/87,102
South Korea/Buan,35.72954,126.71655,11.96,1988,4/16/88,107
South Korea/Buan,35.72954,126.71655,11.96,1989,4/12/89,102
South Korea/Buan,35.72954,126.71655,11.96,1990,4/11/90,101
South Korea/Buan,35.72954,126.71655,11.96,1991,4/22/91,112
South Korea/Buan,35.72954,126.71655,11.96,1992,4/11/92,102
South Korea/Buan,35.72954,126.71655,11.96,1993,4/12/93,102
South Korea/Buan,35.72954,126.71655,11.96,1994,4/15/94,105
South Korea/Imsil,35.61203,127.28556,247.04,1980,4/18/80,109
South Korea/Imsil,35.61203,127.28556,247.04,1981,4/17/81,107
South Korea/Imsil,35.61203,127.28556,247.04,1982,4/15/82,105
South Korea/Imsil,35.61203,127.28556,247.04,1983,4/16/83,106
South Korea/Imsil,35.61203,127.28556,247.04,1984,4/25/84,116
South Korea/Imsil,35.61203,127.28556,247.04,1985,4/19/85,109
South Korea/Imsil,35.61203,127.28556,247.04,1986,4/19/86,109
South Korea/Imsil,35.61203,127.28556,247.04,1987,4/17/87,107
South Korea/Imsil,35.61203,127.28556,247.04,1988,4/19/88,110
South Korea/Imsil,35.61203,127.28556,247.04,1989,4/11/89,101
South Korea/Imsil,35.61203,127.28556,247.04,1990,4/1/90,91
South Korea/Imsil,35.61203,127.28556,247.04,1991,4/19/91,109
South Korea/Imsil,35.61203,127.28556,247.04,1992,4/15/92,106
South Korea/Imsil,35.61203,127.28556,247.04,1993,4/25/93,115
South Korea/Imsil,35.61203,127.28556,247.04,1994,4/2/94,92
South Korea/Jeongeup,35.56306,126.83917,69.84,1980,4/16/80,107
South Korea/Jeongeup,35.56306,126.83917,69.84,1981,4/14/81,104
South Korea/Jeongeup,35.56306,126.83917,69.84,1982,4/11/82,101
South Korea/Jeongeup,35.56306,126.83917,69.84,1983,4/7/83,97
South Korea/Jeongeup,35.56306,126.83917,69.84,1984,4/19/84,110
South Korea/Jeongeup,35.56306,126.83917,69.84,1985,4/16/85,106
South Korea/Jeongeup,35.56306,126.83917,69.84,1986,4/15/86,105
South Korea/Jeongeup,35.56306,126.83917,69.84,1987,4/12/87,102
South Korea/Jeongeup,35.56306,126.83917,69.84,1988,4/17/88,108
South Korea/Jeongeup,35.56306,126.83917,69.84,1989,4/9/89,99
South Korea/Jeongeup,35.56306,126.83917,69.84,1990,4/9/90,99
South Korea/Jeongeup,35.56306,126.83917,69.84,1991,4/16/91,106
South Korea/Jeongeup,35.56306,126.83917,69.84,1992,4/3/92,94
South Korea/Jeongeup,35.56306,126.83917,69.84,1993,4/15/93,105
South Korea/Jeongeup,35.56306,126.83917,69.84,1994,4/14/94,104
South Korea/Jeongeup,35.56306,126.83917,69.84,2013,4/12/13,102
South Korea/Jeongeup,35.56306,126.83917,69.84,2014,4/4/14,94
South Korea/Jeongeup,35.56306,126.83917,69.84,2015,4/5/15,95
South Korea/Jangheung,34.68875,126.91949,45.02,1980,4/1/80,92
South Korea/Jangheung,34.68875,126.91949,45.02,1981,4/9/81,99
South Korea/Jangheung,34.68875,126.91949,45.02,1982,4/8/82,98
South Korea/Jangheung,34.68875,126.91949,45.02,1983,4/13/83,103
South Korea/Jangheung,34.68875,126.91949,45.02,1984,4/18/84,109
South Korea/Jangheung,34.68875,126.91949,45.02,1985,4/16/85,106
South Korea/Jangheung,34.68875,126.91949,45.02,1986,4/1/86,91
South Korea/Jangheung,34.68875,126.91949,45.02,1987,4/8/87,98
South Korea/Jangheung,34.68875,126.91949,45.02,1988,4/11/88,102
