name,datetime,tempmax,tempmin,temp,dew,humidity,precip,precipprob,precipcover,snowdepth,windgust,windspeed,windspeedmax,windspeedmean,windspeedmin,sealevelpressure,cloudcover,solarradiation,solarenergy,uvindex,sunrise,sunset,source
"38.8853,-77.0386",1997-09-19,29.3,13.7,21.6,15.4,70.8,0,0,0,,,15.9,15.9,7.3,0.2,1017.3,25.4,,,,1997-09-19T06:53:07,1997-09-19T19:09:55,obs
"38.8853,-77.0386",1997-09-20,32.2,19.9,24.4,18.9,73.2,0.613,100,12.5,,,37.9,37.9,16.2,8.4,1011.2,83,,,,1997-09-20T06:54:01,1997-09-20T19:08:19,obs
"38.8853,-77.0386",1997-09-21,20.3,9.9,16.5,7.3,56.1,0.099,100,4.17,,,24.3,24.3,16.2,8,1022.7,49.1,,,,1997-09-21T06:54:55,1997-09-21T19:06:42,obs
"38.8853,-77.0386",1997-09-22,22,6.4,15.3,8,64.5,0,0,0,,,13.4,13.4,8.4,0.4,1025.5,39,,,,1997-09-22T06:55:49,1997-09-22T19:05:06,obs
"38.8853,-77.0386",1997-09-23,24.4,12.6,18,11.2,66.7,0,0,0,,,23.5,23.5,13.5,6.5,1018.3,67.5,,,,1997-09-23T06:56:44,1997-09-23T19:03:29,obs
"38.8853,-77.0386",1997-09-24,17.3,10.4,14.6,7.7,64.1,0,0,0,,,19.6,19.6,10.6,3.3,1020.4,83,,,,1997-09-24T06:57:38,1997-09-24T19:01:53,obs
"38.8853,-77.0386",1997-09-25,22.9,8.2,15.5,10.8,74.1,0,0,0,,,18.1,18.1,8.6,0.2,1009.1,66.5,,,,1997-09-25T06:58:33,1997-09-25T19:00:17,obs
"38.8853,-77.0386",1997-09-26,24.7,11.8,17.8,10.9,68.2,0,0,0,,,28.6,28.6,11.4,0.8,1011.9,32.3,,,,1997-09-26T06:59:28,1997-09-26T18:58:41,obs
"38.8853,-77.0386",1997-09-27,24,10.6,17.3,11,68.9,0,0,0,,,22.3,22.3,10.4,2.5,1018.3,36.5,,,,1997-09-27T07:00:23,1997-09-27T18:57:06,obs
"38.8853,-77.0386",1997-09-28,20,15.8,17.9,16.3,90.1,10.316,100,41.67,,,26.5,26.5,16.2,7.1,1009.3,94.4,,,,1997-09-28T07:01:18,1997-09-28T18:55:30,obs
"38.8853,-77.0386",1997-09-29,25.3,16.3,20.2,12.4,65.3,2.909,100,33.33,,,33.7,33.7,18.4,8.6,999.7,48.6,,,,1997-09-29T07:02:13,1997-09-29T18:53:55,obs
"38.8853,-77.0386",1997-09-30,24.2,16.7,20.3,9.4,50,0.042,100,8.33,,,28.3,28.3,21,8.9,1001.6,56.5,,,,1997-09-30T07:03:09,1997-09-30T18:52:20,obs
"38.8853,-77.0386",1997-10-01,20.4,11.1,15.8,8.1,61.6,0.18,100,4.17,,,31,31,15.7,4.2,1011.3,53.7,,,,1997-10-01T07:04:05,1997-10-01T18:50:45,obs
"38.8853,-77.0386",1997-10-02,17.9,3.2,11.3,3.4,60.9,0,0,0,,,17.7,17.7,8.8,0.2,1020.1,31.6,,,,1997-10-02T07:05:01,1997-10-02T18:49:11,obs
"38.8853,-77.0386",1997-10-03,22.8,7.7,14.8,8.8,70,0,0,0,,,18.1,18.1,11.2,3.7,1016.9,63.2,,,,1997-10-03T07:05:57,1997-10-03T18:47:37,obs
"38.8853,-77.0386",1997-10-04,27.1,13.1,19.6,13.3,69.3,0,0,0,,,14.2,14.2,8.4,3.8,1017.4,36.9,,,,1997-10-04T07:06:54,1997-10-04T18:46:04,obs
"38.8853,-77.0386",1997-10-05,30.6,14,22,15.9,71.8,0,0,0,,,15.8,15.8,8.4,0.3,1018,7.7,,,,1997-10-05T07:07:51,1997-10-05T18:44:31,obs
"38.8853,-77.0386",1997-10-06,31.8,16.3,23.4,16.1,68.6,0,0,0,,,22.5,22.5,9.4,0.2,1019.6,3.3,,,,1997-10-06T07:08:48,1997-10-06T18:42:58,obs
"38.8853,-77.0386",1997-10-07,30.3,16.5,22.4,16.2,70.9,0,0,0,,,12.5,12.5,6.4,1.4,1021.5,11,,,,1997-10-07T07:09:45,1997-10-07T18:41:26,obs
"38.8853,-77.0386",1997-10-08,27.6,14.2,20.6,14.5,70.9,0,0,0,,,13.6,13.6,7.1,2.4,1025.1,28.9,,,,1997-10-08T07:10:43,1997-10-08T18:39:55,obs
"38.8853,-77.0386",1997-10-09,29.4,16.6,22,17,75.5,0,0,0,,,16.1,16.1,9.4,3,1024.9,48.4,,,,1997-10-09T07:11:41,1997-10-09T18:38:24,obs
"38.8853,-77.0386",1997-10-10,29.6,18.9,22.9,16.9,71.2,0,0,0,,,21.9,21.9,11.2,5.1,1022.9,57.3,,,,1997-10-10T07:12:39,1997-10-10T18:36:54,obs
"38.8853,-77.0386",1997-10-11,22,9.9,16.8,7.8,57.3,0,0,0,,,15.9,15.9,9.8,1.1,1025.8,19.5,,,,1997-10-11T07:13:38,1997-10-11T18:35:24,obs
"38.8853,-77.0386",1997-10-12,22.3,6.6,15,9.4,71.6,0,0,0,,,11.8,11.8,5.9,0.5,1026,30.9,,,,1997-10-12T07:14:37,1997-10-12T18:33:55,obs
"38.8853,-77.0386",1997-10-13,24.8,10.2,17.9,13.3,75.7,0,0,0,,,19.8,19.8,8.2,0.2,1022.9,54.3,,,,1997-10-13T07:15:36,1997-10-13T18:32:27,obs
"38.8853,-77.0386",1997-10-14,27.6,14.7,20,14.4,72.5,0,0,0,,,23.5,23.5,12.1,2.1,1019.4,63.1,,,,1997-10-14T07:16:35,1997-10-14T18:30:59,obs
"38.8853,-77.0386",1997-10-15,16.9,10.9,13.3,9,76.3,6.557,100,50,,,23.5,23.5,16.4,7.9,1023,86.7,,,,1997-10-15T07:17:35,1997-10-15T18:29:33,obs
"38.8853,-77.0386",1997-10-16,18.1,11.2,14.3,5,54.2,0,0,0,,,26.3,26.3,17.3,8.1,1022.9,93.5,,,,1997-10-16T07:18:35,1997-10-16T18:28:07,obs
"38.8853,-77.0386",1997-10-17,14.5,9.7,11.2,6.9,76.1,19.609,100,41.67,,,21.3,21.3,14.9,9.6,1021.5,97.9,,,,1997-10-17T07:19:36,1997-10-17T18:26:42,obs
"38.8853,-77.0386",1997-10-18,14.8,9.6,12,9.4,84.3,61.859,100,33.33,,,18.4,18.4,13.2,7.2,1019.3,95.3,,,,1997-10-18T07:20:37,1997-10-18T18:25:17,obs
"38.8853,-77.0386",1997-10-19,13.8,8.6,12.2,8.6,78.7,1.958,100,16.67,,,21.4,21.4,12.6,0.4,1013.4,85.4,,,,1997-10-19T07:21:38,1997-10-19T18:23:54,obs
"38.8853,-77.0386",1997-10-20,19.8,6.1,13,5.8,64.6,0,0,0,,,27.5,27.5,13.7,0.8,1013.4,18.5,,,,1997-10-20T07:22:40,1997-10-20T18:22:32,obs
"38.8853,-77.0386",1997-10-21,15.5,4.3,10.6,2.9,60.6,0,0,0,,,19.5,19.5,11.3,1.8,1016.8,35.9,,,,1997-10-21T07:23:42,1997-10-21T18:21:10,obs
"38.8853,-77.0386",1997-10-22,11.8,5.8,8.9,-1.1,51.7,0,0,0,,,27.6,27.6,17.9,3,1016.5,66.2,,,,1997-10-22T07:24:44,1997-10-22T18:19:50,obs
"38.8853,-77.0386",1997-10-23,12.1,-1.2,6,-3.9,52,0,0,0,,,19.5,19.5,11.4,3.3,1020,8.9,,,,1997-10-23T07:25:47,1997-10-23T18:18:30,obs
"38.8853,-77.0386",1997-10-24,13.4,1.9,7.9,3.6,75.9,2.396,100,29.17,,,14.9,14.9,7.5,2.2,1018.5,80.4,,,,1997-10-24T07:26:50,1997-10-24T18:17:12,obs
"38.8853,-77.0386",1997-10-25,15.2,9.9,11.9,9.4,85.4,12.788,100,29.17,,,21.8,21.8,13.5,5.5,1013.6,89.5,,,,1997-10-25T07:27:53,1997-10-25T18:15:55,obs
"38.8853,-77.0386",1997-10-26,11.2,5.8,8.8,7.5,91.4,24.505,100,62.5,,,16.1,16.1,9.5,4.1,1017.1,89.9,,,,1997-10-26T06:28:57,1997-10-26T17:14:39,obs
"38.8853,-77.0386",1997-10-27,15.1,8.3,11.3,6.3,74,2.239,100,25,,,29.6,29.6,17,0.4,1004,91,,,,1997-10-27T06:30:01,1997-10-27T17:13:24,obs
"38.8853,-77.0386",1997-10-28,11,2.7,6.5,-2.9,52.3,0,0,0,,,34.8,34.8,19.3,4.6,1017.1,42.1,,,,1997-10-28T06:31:05,1997-10-28T17:12:10,obs
"38.8853,-77.0386",1997-10-29,16,0.1,7.5,0.5,65.6,0,0,0,,,15.8,15.8,6.5,0.2,1019.5,26.8,,,,1997-10-29T06:32:10,1997-10-29T17:10:58,obs
"38.8853,-77.0386",1997-10-30,18.2,1.4,9.5,3.7,70.4,0,0,0,,,13.4,13.4,5.4,0.3,1021.5,22,,,,1997-10-30T06:33:14,1997-10-30T17:09:47,obs
"38.8853,-77.0386",1997-10-31,18.4,2.2,10.5,7.6,83.5,0.243,100,8.33,,,12.1,12.1,6.6,1.8,1019.2,70.9,,,,1997-10-31T06:34:20,1997-10-31T17:08:37,obs
"38.8853,-77.0386",1997-11-01,17.4,12.7,15,14.1,94.4,19.169,100,62.5,,,22.2,22.2,12.5,5.9,1003,82.4,,,,1997-11-01T06:35:25,1997-11-01T17:07:29,obs
"38.8853,-77.0386",1997-11-02,15.2,5.8,12.7,9.6,82.8,7.606,100,29.17,,,22.2,22.2,11.6,3.9,1000.1,62.3,,,,1997-11-02T06:36:31,1997-11-02T17:06:22,obs
"38.8853,-77.0386",1997-11-03,18.6,3.9,11,4.4,67.9,0,0,0,,,30.3,30.3,11.1,3.1,1010.9,42.8,,,,1997-11-03T06:37:36,1997-11-03T17:05:16,obs
"38.8853,-77.0386",1997-11-04,12.4,4.2,9,2.3,63.8,0,0,0,,,22,22,15.2,0.5,1018.4,67.1,,,,1997-11-04T06:38:43,1997-11-04T17:04:12,obs
"38.8853,-77.0386",1997-11-05,12,-0.4,5.8,0.1,69.2,0,0,0,,,13.4,13.4,6.2,0.5,1030.6,44.2,,,,1997-11-05T06:39:49,1997-11-05T17:03:10,obs
"38.8853,-77.0386",1997-11-06,12.2,0.5,7.7,4.8,82.5,0.004,100,8.33,,,31.9,31.9,15.3,5.5,1025.6,69.5,,,,1997-11-06T06:40:55,1997-11-06T17:02:09,obs
"38.8853,-77.0386",1997-11-07,10.7,8.1,9.1,7.9,92.7,70.066,100,100,,,35.1,35.1,20.3,14.1,1012.5,99.4,,,,1997-11-07T06:42:02,1997-11-07T17:01:09,obs
"38.8853,-77.0386",1997-11-08,10.4,8.3,9.3,8.3,93.3,13.048,100,70.83,,,21.8,21.8,16.6,11.7,1005.4,100,,,,1997-11-08T06:43:09,1997-11-08T17:00:11,obs
"38.8853,-77.0386",1997-11-09,12,7.9,9.6,6.9,83.3,11.064,100,54.17,,,25.4,25.4,19,7.8,1003.6,80.5,,,,1997-11-09T06:44:15,1997-11-09T16:59:15,obs
"38.8853,-77.0386",1997-11-10,14.3,5.5,9.6,2.6,62.7,0,0,0,,,24.4,24.4,13.8,5.4,1011.3,81.8,,,,1997-11-10T06:45:22,1997-11-10T16:58:20,obs
"38.8853,-77.0386",1997-11-11,11.2,6.1,8.9,1.7,61,0,0,0,,,18.2,18.2,12.3,4.7,1015.9,96.3,,,,1997-11-11T06:46:29,1997-11-11T16:57:27,obs
"38.8853,-77.0386",1997-11-12,9.5,4,6.8,-0.8,59.2,0,0,0,,,23.3,23.3,12.4,3.6,1017.2,97,,,,1997-11-12T06:47:36,1997-11-12T16:56:36,obs
"38.8853,-77.0386",1997-11-13,4.8,2.4,3.7,-2.9,63.2,8.304,100,20.83,,,23.3,23.3,15.3,10,1017.6,99.7,,,,1997-11-13T06:48:43,1997-11-13T16:55:47,obs
"38.8853,-77.0386",1997-11-14,4.6,2.4,3.8,2.8,92.7,12.738,100,83.33,,,22.4,22.4,16.3,8.2,1002.6,94.4,,,,1997-11-14T06:49:50,1997-11-14T16:54:59,obs
"38.8853,-77.0386",1997-11-15,8.4,1.3,5,1.1,77.5,0.19,100,8.33,,,17.6,17.6,9.4,2.4,1010.9,86.9,,,,1997-11-15T06:50:56,1997-11-15T16:54:13,obs
"38.8853,-77.0386",1997-11-16,6.8,-0.4,3.3,-5.2,54.7,0.004,100,4.17,,,35.7,35.7,23.2,11.4,1017.3,46.8,,,,1997-11-16T06:52:03,1997-11-16T16:53:29,obs
"38.8853,-77.0386",1997-11-17,8.5,-4.3,2,-7.2,53.7,0,0,0,,,24.2,24.2,13.4,5.4,1026.2,2.3,,,,1997-11-17T06:53:09,1997-11-17T16:52:47,obs
"38.8853,-77.0386",1997-11-18,9.5,-5.5,2.2,-4.2,65.4,0,0,0,,,14.1,14.1,6.7,0.3,1026,25.6,,,,1997-11-18T06:54:16,1997-11-18T16:52:07,obs
"38.8853,-77.0386",1997-11-19,11.9,-4.4,3.5,-2.9,67.8,0,0,0,,,13.6,13.6,5.8,0.3,1020.5,20.9,,,,1997-11-19T06:55:22,1997-11-19T16:51:29,obs
"38.8853,-77.0386",1997-11-20,15.2,0.5,6,-0.4,66.8,0,0,0,,,15.5,15.5,8.4,1.7,1019.5,54.7,,,,1997-11-20T06:56:27,1997-11-20T16:50:52,obs
"38.8853,-77.0386",1997-11-21,13.6,3.2,7.6,2.9,74.8,6.024,100,37.5,,,13.8,13.8,5.6,0.3,1018.1,95.1,,,,1997-11-21T06:57:32,1997-11-21T16:50:18,obs
"38.8853,-77.0386",1997-11-22,11.7,6.8,9,7.7,91.6,12.039,100,29.17,,,10.3,10.3,4.5,0.4,1011.3,99.1,,,,1997-11-22T06:58:37,1997-11-22T16:49:46,obs
"38.8853,-77.0386",1997-11-23,10.8,6,8.9,6.3,84.4,1.394,100,12.5,,,19.1,19.1,6.4,0.3,1016.1,93.3,,,,1997-11-23T06:59:42,1997-11-23T16:49:15,obs
"38.8853,-77.0386",1997-11-24,5.9,0.2,3.1,-6.6,50.2,0,0,0,,,35.2,35.2,22.1,6.2,1022.7,35.8,,,,1997-11-24T07:00:46,1997-11-24T16:48:47,obs
"38.8853,-77.0386",1997-11-25,8.3,-4.9,2.9,-6.6,51.3,0,0,0,,,21.2,21.2,11.6,4,1025.2,33,,,,1997-11-25T07:01:49,1997-11-25T16:48:21,obs
"38.8853,-77.0386",1997-11-26,13.7,2,8.3,-0.7,53.7,0,0,0,,,29.1,29.1,15.2,7.2,1010.9,73.6,,,,1997-11-26T07:02:52,1997-11-26T16:47:57,obs
"38.8853,-77.0386",1997-11-27,12.5,2,8.7,-2.8,46.2,0,0,0,,,38.6,38.6,21.4,2.9,1017.3,31.8,,,,1997-11-27T07:03:54,1997-11-27T16:47:35,obs
"38.8853,-77.0386",1997-11-28,15.7,4.1,9.7,0.2,53.1,0.002,100,4.17,,,24.3,24.3,7.4,0.6,1017.1,93.7,,,,1997-11-28T07:04:56,1997-11-28T16:47:15,obs
"38.8853,-77.0386",1997-11-29,13.5,8.9,11.3,5.1,65.6,0,0,0,,,19.5,19.5,8.5,0.3,1016.3,90.3,,,,1997-11-29T07:05:56,1997-11-29T16:46:57,obs
"38.8853,-77.0386",1997-11-30,11.2,9.1,10,7.7,85.7,2.734,100,41.67,,,12.6,12.6,7.4,0.4,1004.6,99.7,,,,1997-11-30T07:06:56,1997-11-30T16:46:41,obs
"38.8853,-77.0386",1997-12-01,10.3,3.3,7.2,-1,58.5,0.25,100,12.5,,,41,41,26.3,7.8,1004.7,41.3,,,,1997-12-01T07:07:55,1997-12-01T16:46:28,obs
"38.8853,-77.0386",1997-12-02,10.1,1.5,5.2,-4.7,49.6,0,0,0,,,29.9,29.9,18.5,9.8,1018.8,13.2,,,,1997-12-02T07:08:54,1997-12-02T16:46:17,obs
"38.8853,-77.0386",1997-12-03,10.6,-2.9,4.2,-2.7,62.4,0.485,100,8.33,,,17.3,17.3,9.1,2.3,1018.9,64.9,,,,1997-12-03T07:09:51,1997-12-03T16:46:07,obs
"38.8853,-77.0386",1997-12-04,15.4,7.4,9.9,7.1,83.4,3.325,100,45.83,,,20.1,20.1,11.8,6.3,1005,98.1,,,,1997-12-04T07:10:47,1997-12-04T16:46:01,obs
"38.8853,-77.0386",1997-12-05,8.5,1.5,5.5,-2.5,57.9,0.349,100,16.67,,,29.7,29.7,18.1,5.1,1004.1,80.6,,,,1997-12-05T07:11:42,1997-12-05T16:45:56,obs
"38.8853,-77.0386",1997-12-06,4.7,-1.7,1.2,-9.1,47.2,0,0,0,,,32,32,20.1,8.1,1007.8,66.8,,,,1997-12-06T07:12:36,1997-12-06T16:45:53,obs
"38.8853,-77.0386",1997-12-07,6.8,-0.6,3,-6,51.9,0,0,0,,,33.1,33.1,20.5,9.9,1012.7,84.5,,,,1997-12-07T07:13:29,1997-12-07T16:45:53,obs
"38.8853,-77.0386",1997-12-08,8.7,0.4,4.3,-2.7,61.4,0,0,0,,,18.8,18.8,11.5,1.7,1018.9,84.4,,,,1997-12-08T07:14:21,1997-12-08T16:45:54,obs
"38.8853,-77.0386",1997-12-09,6.9,-0.3,3,0.7,85.4,0.696,100,20.83,,,10.3,10.3,5.1,0.2,1016,88.7,,,,1997-12-09T07:15:11,1997-12-09T16:45:58,obs
"38.8853,-77.0386",1997-12-10,6.3,2.7,4.6,3.6,92.8,5.032,100,37.5,,,12,12,7.4,0.4,1008.5,98.9,,,,1997-12-10T07:16:00,1997-12-10T16:46:04,obs
"38.8853,-77.0386",1997-12-11,7.6,4.7,5.9,4.2,88.9,0.269,100,8.33,,,18.9,18.9,8.9,2.4,1014.2,99.6,,,,1997-12-11T07:16:48,1997-12-11T16:46:13,obs
"38.8853,-77.0386",1997-12-12,8.1,1.1,5,0.9,76.1,0,0,0,,,21.5,21.5,11.3,3.1,1017.8,78.6,,,,1997-12-12T07:17:34,1997-12-12T16:46:23,obs
"38.8853,-77.0386",1997-12-13,8.2,-3.4,2.2,-3.4,68.9,0,0,0,,,18.4,18.4,9.7,2.5,1014.5,25.6,,,,1997-12-13T07:18:19,1997-12-13T16:46:36,obs
"38.8853,-77.0386",1997-12-14,7.2,0.6,3,-5.6,54,0,0,0,,,29.5,29.5,18.3,9.7,1016.5,24.7,,,,1997-12-14T07:19:02,1997-12-14T16:46:50,obs
"38.8853,-77.0386",1997-12-15,7.3,-5.1,1.9,-4.5,63.9,0,0,0,,,18.8,18.8,11.5,1.6,1021.1,1.6,,,,1997-12-15T07:19:44,1997-12-15T16:47:07,obs
"38.8853,-77.0386",1997-12-16,14.6,-2.1,4.6,-2.6,65.8,0,0,0,,,14.2,14.2,6.6,2.3,1018.2,8.5,,,,1997-12-16T07:20:24,1997-12-16T16:47:26,obs
"38.8853,-77.0386",1997-12-17,14.1,-1.8,6.1,-4,52,0,0,0,,,17.8,17.8,8.8,0.3,1013.3,53.6,,,,1997-12-17T07:21:02,1997-12-17T16:47:47,obs
"38.8853,-77.0386",1997-12-18,9.8,-3.1,3.7,-3.5,62.6,0,0,0,,,14.4,14.4,9.4,2.4,1018.6,43.8,,,,1997-12-18T07:21:39,1997-12-18T16:48:10,obs
"38.8853,-77.0386",1997-12-19,15,-1.1,6.5,-1.8,59.2,0,0,0,,,12.6,12.6,8.9,4.5,1018.2,68.8,,,,1997-12-19T07:22:13,1997-12-19T16:48:35,obs
"38.8853,-77.0386",1997-12-20,16.1,0.1,7.9,0.2,60.9,0,0,0,,,25.8,25.8,12,0.4,1016.1,70.3,,,,1997-12-20T07:22:47,1997-12-20T16:49:02,obs
"38.8853,-77.0386",1997-12-21,6.9,-0.7,3.5,-2.5,66.3,0,0,0,,,15.5,15.5,8.8,0.2,1025,58.5,,,,1997-12-21T07:23:18,1997-12-21T16:49:31,obs
"38.8853,-77.0386",1997-12-22,4,-0.5,2,-0.4,84.4,8.005,100,62.5,,,17.6,17.6,10.7,5.1,1024,99.1,,,,1997-12-22T07:23:47,1997-12-22T16:50:02,obs
"38.8853,-77.0386",1997-12-23,11.3,1.8,5.8,3.3,84.7,4.049,100,16.67,,,20.6,20.6,10.7,3.6,1014.9,75.9,,,,1997-12-23T07:24:15,1997-12-23T16:50:35,obs
"38.8853,-77.0386",1997-12-24,6.7,0.5,5.2,2.5,83.5,5.413,100,20.83,,,16.6,16.6,10.4,3.7,1019.5,83.1,,,,1997-12-24T07:24:40,1997-12-24T16:51:09,obs
"38.8853,-77.0386",1997-12-25,8.9,4.7,6.4,5.1,91.5,19.797,100,29.17,,,19.5,19.5,10.4,5.4,1008.5,96.1,,,,1997-12-25T07:25:04,1997-12-25T16:51:46,obs
"38.8853,-77.0386",1997-12-26,12.2,2.2,7,2.3,74.4,0,0,0,,,19.8,19.8,9.7,0.7,1012.9,55.9,,,,1997-12-26T07:25:26,1997-12-26T16:52:24,obs
"38.8853,-77.0386",1997-12-27,4.6,0.8,2.4,0.5,87.5,4.331,100,50,3,,21.7,21.7,14,6.8,1008.7,86.8,,,,1997-12-27T07:25:45,1997-12-27T16:53:04,obs
"38.8853,-77.0386",1997-12-28,4.9,-1.1,1.7,-4.6,65.1,0,0,0,,,28.5,28.5,16.4,1.8,1013.1,42,,,,1997-12-28T07:26:03,1997-12-28T16:53:46,obs
"38.8853,-77.0386",1997-12-29,4,-4.6,1.1,-2,80.8,6.899,100,25,,,25.4,25.4,14,1.9,1005.8,84,,,,1997-12-29T07:26:19,1997-12-29T16:54:29,obs
"38.8853,-77.0386",1997-12-30,6,0.8,2.5,-2.8,70.6,1.162,100,25,,,33.9,33.9,21.9,15.2,994.8,85.3,,,,1997-12-30T07:26:32,1997-12-30T16:55:14,obs
"38.8853,-77.0386",1997-12-31,2.5,-3.8,-0.2,-8,56.6,0,0,0,,,28.4,28.4,20,7.4,1014.6,65.7,,,,1997-12-31T07:26:44,1997-12-31T16:56:00,obs
"38.8853,-77.0386",1998-01-01,1.9,-8.2,-2.7,-11.7,50.7,0,0,0,,,24.7,24.7,14.1,6.8,1032.4,22.1,,,,1998-01-01T07:26:53,1998-01-01T16:56:48,obs
"38.8853,-77.0386",1998-01-02,16.1,1.4,7.5,-6.5,38.1,0,0,0,,,19.1,19.1,12.4,8.5,1027.6,38.9,,,,1998-01-02T07:27:00,1998-01-02T16:57:38,obs
"38.8853,-77.0386",1998-01-03,16.9,4.3,9.5,-2.4,44.6,0,0,0,,,18.1,18.1,11.6,6.1,1026.7,41.1,,,,1998-01-03T07:27:05,1998-01-03T16:58:29,obs
"38.8853,-77.0386",1998-01-04,20,2.7,10.5,4.6,69,0,0,0,,,13,13,5.4,2,1027.4,57.4,,,,1998-01-04T07:27:08,1998-01-04T16:59:21,obs
"38.8853,-77.0386",1998-01-05,19.4,2.2,10.1,6.4,80.2,0,0,0,,,12.1,12.1,5.9,1.5,1026.9,37.7,,,,1998-01-05T07:27:09,1998-01-05T17:00:15,obs
"38.8853,-77.0386",1998-01-06,18.2,10.1,15.2,13.9,90.7,0,0,0,,,12.4,12.4,8.4,2.4,1020.9,93.4,,,,1998-01-06T07:27:08,1998-01-06T17:01:10,obs
"38.8853,-77.0386",1998-01-07,18.3,13.9,16.7,16.4,97.1,3.144,100,41.67,,,13.2,13.2,7.2,2.3,1014.8,95,,,,1998-01-07T07:27:04,1998-01-07T17:02:06,obs
"38.8853,-77.0386",1998-01-08,19.9,11.2,18.2,16.9,88.6,3.137,100,33.33,,,20.4,20.4,13.1,8.8,1003.7,91.3,,,,1998-01-08T07:26:59,1998-01-08T17:03:03,obs
"38.8853,-77.0386",1998-01-09,17.1,7.5,14.3,8.7,68.7,2.28,100,12.5,,,28.1,28.1,15.2,7.3,1005,65.4,,,,1998-01-09T07:26:51,1998-01-09T17:04:01,obs
"38.8853,-77.0386",1998-01-10,11.6,0.3,4.9,-1,67.2,0,0,0,,,19.6,19.6,7.5,1.9,1019.7,44.3,,,,1998-01-10T07:26:41,1998-01-10T17:05:01,obs
"38.8853,-77.0386",1998-01-11,10.9,-0.1,4.2,-1.5,70.6,0,0,0,,,11.8,11.8,7.6,3.2,1021.2,46,,,,1998-01-11T07:26:29,1998-01-11T17:06:01,obs
"38.8853,-77.0386",1998-01-12,6.2,-1.5,3.2,-2.9,66.3,2.663,100,20.83,,,10,10,6.6,2.3,1025.5,79.4,,,,1998-01-12T07:26:15,1998-01-12T17:07:02,obs
"38.8853,-77.0386",1998-01-13,11.8,1.7,6.4,1.2,75,1.123,100,16.67,,,31.7,31.7,16,3.1,1020.9,59.3,,,,1998-01-13T07:25:59,1998-01-13T17:08:05,obs
"38.8853,-77.0386",1998-01-14,2.6,-3.5,-0.6,-9.1,53.6,0.479,100,4.17,,,21.6,21.6,11.4,4.4,1030.1,47.2,,,,1998-01-14T07:25:40,1998-01-14T17:09:08,obs
"38.8853,-77.0386",1998-01-15,4,-2.3,1.3,-1.4,82.7,24.217,100,62.5,,,19.1,19.1,12.1,5.2,1018.3,94.1,,,,1998-01-15T07:25:20,1998-01-15T17:10:11,obs
"38.8853,-77.0386",1998-01-16,6.2,2.7,4.1,2.4,89.6,2.798,100,12.5,,,24.8,24.8,18.3,13.6,1005.5,95.7,,,,1998-01-16T07:24:58,1998-01-16T17:11:16,obs
"38.8853,-77.0386",1998-01-17,7.3,1.1,4.3,0.9,79,0.618,100,20.83,,,16.6,16.6,8.7,3.6,1011.7,83.9,,,,1998-01-17T07:24:33,1998-01-17T17:12:21,obs
"38.8853,-77.0386",1998-01-18,5.5,0.6,2.7,-1.5,75.3,0.823,100,8.33,,,25.3,25.3,12.6,3.7,1016.4,78.3,,,,1998-01-18T07:24:06,1998-01-18T17:13:27,obs
"38.8853,-77.0386",1998-01-19,3.6,1.2,2.3,0.4,86.5,2.396,100,33.33,,,14.8,14.8,8.4,2.7,1015.6,85.9,,,,1998-01-19T07:23:38,1998-01-19T17:14:34,obs
"38.8853,-77.0386",1998-01-20,4.6,-1.7,1.7,-4.4,65.5,0.081,100,4.17,,,33.5,33.5,20.1,9.4,1019,51.2,,,,1998-01-20T07:23:07,1998-01-20T17:15:41,obs
"38.8853,-77.0386",1998-01-21,4.7,-3.7,0.2,-6.1,64.4,0.032,100,4.17,,,18.5,18.5,9.5,2.8,1025.5,57.1,,,,1998-01-21T07:22:34,1998-01-21T17:16:48,obs
"38.8853,-77.0386",1998-01-22,4.6,-2.6,1.5,-2.2,77.5,0.731,100,16.67,,,13.4,13.4,8.1,2.3,1027.1,86.6,,,,1998-01-22T07:22:00,1998-01-22T17:17:56,obs
"38.8853,-77.0386",1998-01-23,11.1,1.8,6.1,5.2,94.3,64.537,100,83.33,,,18.4,18.4,11.5,5.9,1017.4,95.3,,,,1998-01-23T07:21:23,1998-01-23T17:19:04,obs
"38.8853,-77.0386",1998-01-24,9.1,1.4,5.1,2.2,82.3,3.006,100,29.17,,,30.4,30.4,19.5,10.1,1009.8,90.8,,,,1998-01-24T07:20:45,1998-01-24T17:20:13,obs
"38.8853,-77.0386",1998-01-25,6.5,-0.4,2.6,-3.9,64.3,2.255,100,4.17,,,37.2,37.2,21.9,3.2,1019.1,63.2,,,,1998-01-25T07:20:04,1998-01-25T17:21:22,obs
"38.8853,-77.0386",1998-01-26,6.5,-3.5,1.2,-3.7,71.6,0,0,0,,,19.3,19.3,6.7,2.4,1028.2,68.6,,,,1998-01-26T07:19:22,1998-01-26T17:22:31,obs
"38.8853,-77.0386",1998-01-27,6.2,-1.4,3,0.4,83.9,6.02,100,29.17,,,30.8,30.8,15.3,6.2,1023.3,71.6,,,,1998-01-27T07:18:38,1998-01-27T17:23:40,obs
"38.8853,-77.0386",1998-01-28,4.6,2.3,3.4,1.6,87.7,83.943,100,83.33,,,41.8,41.8,30,18.7,1007.1,94.8,,,,1998-01-28T07:17:52,1998-01-28T17:24:50,obs
