name,datetime,tempmax,tempmin,temp,dew,humidity,precip,precipprob,precipcover,snowdepth,windgust,windspeed,windspeedmax,windspeedmean,windspeedmin,sealevelpressure,cloudcover,solarradiation,solarenergy,uvindex,sunrise,sunset,source
"34.19777778,132.5530556",2004-07-20,32.8,27.2,30,22.7,65.4,0,0,0,,,14.5,14.5,10.1,4.1,1013.6,70.2,,,,2004-07-20T05:12:16,2004-07-20T19:19:39,obs
"34.19777778,132.5530556",2004-07-21,32.1,27,29.4,22.8,67.9,0,0,0,,,16.3,16.3,9.4,2,1013.6,68.2,,,,2004-07-21T05:12:56,2004-07-21T19:19:05,obs
"34.19777778,132.5530556",2004-07-22,29.8,26.5,27.8,23,75.2,0,0,0,,,14.4,14.4,6,2,1011.3,90.9,,,,2004-07-22T05:13:36,2004-07-22T19:18:29,obs
"34.19777778,132.5530556",2004-07-23,32.4,25.3,28.9,22.8,70.2,0,0,0,,,14.5,14.5,7,2.1,1008.8,34.3,,,,2004-07-23T05:14:17,2004-07-23T19:17:51,obs
"34.19777778,132.5530556",2004-07-24,33,26.3,29.2,22.8,69.2,0,0,0,,,13,13,5.5,1.9,1008,34.9,,,,2004-07-24T05:14:59,2004-07-24T19:17:12,obs
"34.19777778,132.5530556",2004-07-25,32.4,26.6,29.1,22.8,69.5,0,0,0,,,16.4,16.4,6.8,2,1008.8,55.7,,,,2004-07-25T05:15:41,2004-07-25T19:16:31,obs
"34.19777778,132.5530556",2004-07-26,32.6,26.3,28.9,22.4,68.3,0,0,0,,,16.5,16.5,6.9,2.2,1011,67.2,,,,2004-07-26T05:16:23,2004-07-26T19:15:49,obs
"34.19777778,132.5530556",2004-07-27,32.4,26.1,29,22.3,67.9,0,0,0,,,18.1,18.1,7.5,2,1012.5,53.4,,,,2004-07-27T05:17:05,2004-07-27T19:15:05,obs
"34.19777778,132.5530556",2004-07-28,32.3,25.8,28.6,22.9,71.5,0,0,0,,,12,12,8.1,2,1011.4,33.5,,,,2004-07-28T05:17:47,2004-07-28T19:14:20,obs
"34.19777778,132.5530556",2004-07-29,32.1,25,29.2,23.1,70.5,0,0,0,,,14.8,14.8,9.2,1.8,1009.7,31.3,,,,2004-07-29T05:18:30,2004-07-29T19:13:34,obs
"34.19777778,132.5530556",2004-07-30,34.9,25,30.3,21.5,60.9,0,0,0,,,25.4,25.4,14.9,3.6,1007,36,,,,2004-07-30T05:19:13,2004-07-30T19:12:46,obs
"34.19777778,132.5530556",2004-07-31,30.8,23.5,27.1,21.4,72,16,100,4.17,,,48.1,48.1,32.6,13,997.9,90.5,,,,2004-07-31T05:19:56,2004-07-31T19:11:57,obs
"34.19777778,132.5530556",2004-08-01,27.9,24,25.1,23.7,92.7,30.4,100,8.33,,,23,23,13.2,3.6,1003,91.2,,,,2004-08-01T05:20:39,2004-08-01T19:11:06,obs
"34.19777778,132.5530556",2004-08-02,25.3,22.4,23.8,22.8,93.8,80.8,100,8.33,,,12.8,12.8,8.9,2.7,1008.4,91.7,,,,2004-08-02T05:21:23,2004-08-02T19:10:14,obs
"34.19777778,132.5530556",2004-08-03,29.7,22,26.3,22.5,80.4,0,0,0,,,13,13,8,1.8,1009.1,60.7,,,,2004-08-03T05:22:06,2004-08-03T19:09:21,obs
"34.19777778,132.5530556",2004-08-04,26.3,23.5,25.2,23.4,89.9,7.9,100,4.17,,,13,13,8.9,2.3,1008.1,91,,,,2004-08-04T05:22:50,2004-08-04T19:08:26,obs
"34.19777778,132.5530556",2004-08-05,31.4,23.5,28.4,22.9,73,0.15,100,4.17,,,9.6,9.6,6.2,3.6,1010.3,53.2,,,,2004-08-05T05:23:34,2004-08-05T19:07:31,obs
"34.19777778,132.5530556",2004-08-06,32.5,26.2,28.9,23.8,74.6,0,0,0,,,14.6,14.6,6.8,2.3,1012.7,61.4,,,,2004-08-06T05:24:17,2004-08-06T19:06:34,obs
"34.19777778,132.5530556",2004-08-07,31.8,26.1,28.6,23.7,75.4,0,0,0,,,12.7,12.7,5.3,2.1,1010,46,,,,2004-08-07T05:25:01,2004-08-07T19:05:35,obs
"34.19777778,132.5530556",2004-08-08,33,26.4,29.2,23.6,72.3,0,0,0,,,11,11,5.6,1.9,1008.6,52.1,,,,2004-08-08T05:25:45,2004-08-08T19:04:36,obs
"34.19777778,132.5530556",2004-08-09,32.1,26.3,28.7,23,71.5,0,0,0,,,14.6,14.6,6.4,0.5,1009.1,60.8,,,,2004-08-09T05:26:29,2004-08-09T19:03:35,obs
"34.19777778,132.5530556",2004-08-10,32.2,25.6,28.3,22.5,71,0.167,100,4.17,,,13,13,7.7,2.2,1008.8,46.2,,,,2004-08-10T05:27:13,2004-08-10T19:02:34,obs
"34.19777778,132.5530556",2004-08-11,32.8,25.8,29.1,21.7,65.5,0,0,0,,,16.2,16.2,9.3,2.2,1009.2,36.3,,,,2004-08-11T05:27:56,2004-08-11T19:01:31,obs
"34.19777778,132.5530556",2004-08-12,31.7,25.3,28.3,21.3,66.4,0,0,0,,,13,13,8.4,3.8,1009.7,28.7,,,,2004-08-12T05:28:40,2004-08-12T19:00:27,obs
"34.19777778,132.5530556",2004-08-13,31.6,25.3,28.5,22.2,68.9,0,0,0,,,9.5,9.5,6.1,3.8,1010.1,32.5,,,,2004-08-13T05:29:24,2004-08-13T18:59:22,obs
"34.19777778,132.5530556",2004-08-14,31.2,26,28.5,22.9,72.2,0,0,0,,,7.8,7.8,5,3.6,1009.7,73.5,,,,2004-08-14T05:30:07,2004-08-14T18:58:16,obs
"34.19777778,132.5530556",2004-08-15,28.6,26.1,27.3,22.3,74.5,3.996,100,8.33,,,14.4,14.4,5.9,0.2,1008.7,83.3,,,,2004-08-15T05:30:51,2004-08-15T18:57:09,obs
"34.19777778,132.5530556",2004-08-16,31,24.6,27.7,20.5,65.1,0,0,0,,,12.9,12.9,7.1,2.1,1010.5,72.9,,,,2004-08-16T05:31:35,2004-08-16T18:56:01,obs
"34.19777778,132.5530556",2004-08-17,29.2,25.7,26.9,23,79.6,14.882,100,4.17,,,18,18,7.1,2,1011.5,89.2,,,,2004-08-17T05:32:18,2004-08-17T18:54:52,obs
"34.19777778,132.5530556",2004-08-18,30.8,25.6,28,23.8,78.4,5.187,100,8.33,,,16.2,16.2,9.5,1.9,1009.4,91.8,,,,2004-08-18T05:33:01,2004-08-18T18:53:42,obs
"34.19777778,132.5530556",2004-08-19,30.4,27.2,28.9,22.6,68.9,0.003,100,4.17,,,37.1,37.1,19.6,8.1,1003.1,85.1,,,,2004-08-19T05:33:45,2004-08-19T18:52:31,obs
"34.19777778,132.5530556",2004-08-20,29.6,23.6,26.3,20.9,72.6,0.487,100,4.17,,,12.8,12.8,6.3,2.3,1010,85,,,,2004-08-20T05:34:28,2004-08-20T18:51:20,obs
"34.19777778,132.5530556",2004-08-21,31,24.8,27.2,21.5,71.5,0,0,0,,,11.2,11.2,6,2,1012,84.7,,,,2004-08-21T05:35:11,2004-08-21T18:50:07,obs
"34.19777778,132.5530556",2004-08-22,29.8,25.1,27.3,22.1,73.5,0.534,100,8.33,,,16.3,16.3,6.4,2.1,1013,91.5,,,,2004-08-22T05:35:54,2004-08-22T18:48:54,obs
"34.19777778,132.5530556",2004-08-23,29.3,23.7,25.7,22.4,82.1,14.224,100,8.33,,,14.6,14.6,7.2,2.1,1010.7,90.7,,,,2004-08-23T05:36:37,2004-08-23T18:47:40,obs
"34.19777778,132.5530556",2004-08-24,29.7,23.5,26.4,22.1,78.1,0,0,0,,,12.9,12.9,6.7,3.7,1009.7,85.5,,,,2004-08-24T05:37:20,2004-08-24T18:46:25,obs
"34.19777778,132.5530556",2004-08-25,30.7,25.3,27.6,22.8,75.3,0,0,0,,,11.2,11.2,5.7,0.6,1008.6,73,,,,2004-08-25T05:38:02,2004-08-25T18:45:10,obs
"34.19777778,132.5530556",2004-08-26,31.2,25.8,28.2,22.5,71.9,0,0,0,,,12.7,12.7,6.9,2.1,1007.1,69.3,,,,2004-08-26T05:38:45,2004-08-26T18:43:54,obs
"34.19777778,132.5530556",2004-08-27,33.6,25.7,29.3,21.8,64.9,0,0,0,,,20.1,20.1,10.7,2.5,1005.6,45.8,,,,2004-08-27T05:39:28,2004-08-27T18:42:37,obs
"34.19777778,132.5530556",2004-08-28,31.3,26,28.9,20.6,60.9,0,0,0,,,25.1,25.1,15.8,5.8,1005.7,69.4,,,,2004-08-28T05:40:10,2004-08-28T18:41:19,obs
"34.19777778,132.5530556",2004-08-29,31.6,26,29.1,21.2,62.8,0,0,0,,,20.3,20.3,13.2,5.7,1004.4,90.2,,,,2004-08-29T05:40:52,2004-08-29T18:40:01,obs
"34.19777778,132.5530556",2004-08-30,30.3,25.6,28,22,71,109.835,100,8.33,,,54.7,54.7,29.1,16.3,986.9,92.5,,,,2004-08-30T05:41:35,2004-08-30T18:38:42,obs
"34.19777778,132.5530556",2004-08-31,30.4,25.3,27.5,22.2,73.2,0.017,100,4.17,,,38.2,38.2,14.5,3.8,1004.4,49.8,,,,2004-08-31T05:42:17,2004-08-31T18:37:23,obs
"34.19777778,132.5530556",2004-09-01,26.9,21.9,23.9,18.5,72.9,0.481,100,4.17,,,9.3,9.3,5.5,2.3,1009,87.6,,,,2004-09-01T05:42:59,2004-09-01T18:36:03,obs
"34.19777778,132.5530556",2004-09-02,26.1,21.5,23.3,19.1,77.3,1.958,100,4.17,,,10.9,10.9,6.4,2.2,1011.9,69.1,,,,2004-09-02T05:43:41,2004-09-02T18:34:43,obs
"34.19777778,132.5530556",2004-09-03,28.8,20.7,24.4,18.3,69.7,0,0,0,,,14.4,14.4,6.3,2.3,1014.4,75.4,,,,2004-09-03T05:44:23,2004-09-03T18:33:22,obs
"34.19777778,132.5530556",2004-09-04,26.1,22.9,24.2,19.3,74.4,2.002,100,8.33,,,13,13,5.6,2.3,1013.4,90.8,,,,2004-09-04T05:45:05,2004-09-04T18:32:01,obs
"34.19777778,132.5530556",2004-09-05,30.4,23,26.5,22.3,78.5,3.952,100,4.17,,,21.8,21.8,6.9,0.5,1011.5,90,,,,2004-09-05T05:45:47,2004-09-05T18:30:39,obs
"34.19777778,132.5530556",2004-09-06,29.7,25.1,26.8,21.9,75,2.972,100,4.17,,,23.5,23.5,8,2,1007.9,90.3,,,,2004-09-06T05:46:29,2004-09-06T18:29:17,obs
"34.19777778,132.5530556",2004-09-07,28.1,25.4,26.6,21.7,74.6,34.523,100,8.33,,,76.1,76.1,30,3.7,991,91.5,,,,2004-09-07T05:47:10,2004-09-07T18:27:55,obs
"34.19777778,132.5530556",2004-09-08,27.7,22.4,25.4,18.4,65.7,0,0,0,,,21.8,21.8,12,3.9,1008.8,39.9,,,,2004-09-08T05:47:52,2004-09-08T18:26:32,obs
"34.19777778,132.5530556",2004-09-09,28.3,21,24.7,18.9,70.4,0,0,0,,,12.2,12.2,5.7,2.1,1014.2,85.9,,,,2004-09-09T05:48:34,2004-09-09T18:25:09,obs
"34.19777778,132.5530556",2004-09-10,25.1,20.1,22.7,17.5,73.1,9.266,100,8.33,,,19.3,19.3,11.1,4.5,1017.6,92.4,,,,2004-09-10T05:49:15,2004-09-10T18:23:45,obs
"34.19777778,132.5530556",2004-09-11,30.1,21,25.2,19.5,71.1,0.028,100,4.17,,,22.1,22.1,6.8,2.2,1018.9,58,,,,2004-09-11T05:49:57,2004-09-11T18:22:22,obs
"34.19777778,132.5530556",2004-09-12,30.3,23.6,26.3,21.3,74.4,0.09,100,4.17,,,16.1,16.1,8,2.2,1019.4,65.5,,,,2004-09-12T05:50:39,2004-09-12T18:20:58,obs
"34.19777778,132.5530556",2004-09-13,29.9,23.6,26.4,21.9,76.6,0.009,100,4.17,,,12.5,12.5,6.3,1.9,1018,57.5,,,,2004-09-13T05:51:21,2004-09-13T18:19:34,obs
"34.19777778,132.5530556",2004-09-14,31,25.1,27.5,22.4,74.1,0.002,100,4.17,,,11.5,11.5,5.9,1.9,1016.5,56,,,,2004-09-14T05:52:02,2004-09-14T18:18:10,obs
"34.19777778,132.5530556",2004-09-15,30.8,24.1,27.2,21.7,72.3,0.489,100,4.17,,,18.4,18.4,7.2,3.9,1017.9,48.7,,,,2004-09-15T05:52:44,2004-09-15T18:16:45,obs
"34.19777778,132.5530556",2004-09-16,30.2,24,26.6,21.4,73.9,0,0,0,,,26.8,26.8,8.5,1.9,1020.4,68.4,,,,2004-09-16T05:53:26,2004-09-16T18:15:21,obs
"34.19777778,132.5530556",2004-09-17,28.5,23.3,25.7,21.3,77.2,0.675,100,4.17,,,18,18,6.9,2,1020,85,,,,2004-09-17T05:54:08,2004-09-17T18:13:56,obs
"34.19777778,132.5530556",2004-09-18,28,24.7,26.3,21.1,73.4,0,0,0,,,27.3,27.3,10.3,3.7,1016,90,,,,2004-09-18T05:54:50,2004-09-18T18:12:32,obs
"34.19777778,132.5530556",2004-09-19,28.8,23.7,26.1,21.1,74.4,5.915,100,8.33,,,21.9,21.9,7.8,1.9,1015.3,79.3,,,,2004-09-19T05:55:32,2004-09-19T18:11:07,obs
"34.19777778,132.5530556",2004-09-20,29.3,22.8,26.1,20.9,73.4,0,0,0,,,14.7,14.7,7.6,3.6,1015,74.9,,,,2004-09-20T05:56:14,2004-09-20T18:09:42,obs
"34.19777778,132.5530556",2004-09-21,27.8,21.8,25,20.3,75.6,6.321,100,8.33,,,18.7,18.7,8.9,0.7,1012.1,82.9,,,,2004-09-21T05:56:56,2004-09-21T18:08:18,obs
"34.19777778,132.5530556",2004-09-22,21.8,19.3,20.6,16.3,76.7,5.019,100,8.33,,,11,11,6.9,3.6,1015.1,92.2,,,,2004-09-22T05:57:38,2004-09-22T18:06:53,obs
"34.19777778,132.5530556",2004-09-23,21.2,18.6,20,17.5,85.5,36.732,100,8.33,,,11.2,11.2,4.9,2.3,1014.8,89.1,,,,2004-09-23T05:58:21,2004-09-23T18:05:28,obs
"34.19777778,132.5530556",2004-09-24,23.3,20,21.8,18.7,83,22.501,100,8.33,,,18.2,18.2,7.5,2,1016.9,92,,,,2004-09-24T05:59:03,2004-09-24T18:04:04,obs
"34.19777778,132.5530556",2004-09-25,28.6,21.3,25.1,19,69.8,0,0,0,,,16.3,16.3,6.9,0.4,1018.2,61.5,,,,2004-09-25T05:59:46,2004-09-25T18:02:40,obs
"34.19777778,132.5530556",2004-09-26,26.6,23.6,25.2,19.5,71.1,0,0,0,,,14.5,14.5,5.9,2.1,1016.1,89.5,,,,2004-09-26T06:00:29,2004-09-26T18:01:16,obs
"34.19777778,132.5530556",2004-09-27,25.2,22.9,24,21,83.8,4.975,100,8.33,,,9.4,9.4,5.2,1.8,1012.5,87,,,,2004-09-27T06:01:12,2004-09-27T17:59:52,obs
"34.19777778,132.5530556",2004-09-28,26.2,22.9,24.2,20.6,80.2,6.401,100,4.17,,,12.7,12.7,5.6,1.8,1012.6,91.1,,,,2004-09-28T06:01:55,2004-09-28T17:58:28,obs
"34.19777778,132.5530556",2004-09-29,24.5,19.8,22.3,18.6,79.6,52.164,100,8.33,,,61.3,61.3,16.7,2.2,1003.3,91.9,,,,2004-09-29T06:02:39,2004-09-29T17:57:05,obs
"34.19777778,132.5530556",2004-09-30,27.5,17.7,22.6,14.9,64,2.03,100,4.17,,,29.3,29.3,12.7,2.2,1015.8,40.1,,,,2004-09-30T06:03:22,2004-09-30T17:55:41,obs
"34.19777778,132.5530556",2004-10-01,26.3,18.5,22.3,15.2,64.5,0,0,0,,,13.1,13.1,6.4,2.3,1014.9,37.6,,,,2004-10-01T06:04:06,2004-10-01T17:54:18,obs
"34.19777778,132.5530556",2004-10-02,24,19.1,21.3,15.8,71.2,0,0,0,,,14.9,14.9,8.6,2.2,1013.2,69.1,,,,2004-10-02T06:04:50,2004-10-02T17:52:56,obs
"34.19777778,132.5530556",2004-10-03,21.3,18.6,20.1,13.5,66.2,0.006,100,4.17,,,18.4,18.4,10.4,4.1,1015.4,89.2,,,,2004-10-03T06:05:35,2004-10-03T17:51:34,obs
"34.19777778,132.5530556",2004-10-04,25.2,18.3,21.6,13.5,60.4,0,0,0,,,20.5,20.5,13,3.7,1015.6,56.8,,,,2004-10-04T06:06:19,2004-10-04T17:50:12,obs
"34.19777778,132.5530556",2004-10-05,23.5,19.3,20.8,13.7,64.4,0.537,100,8.33,,,22.6,22.6,14.4,5.7,1011.1,87.1,,,,2004-10-05T06:07:04,2004-10-05T17:48:51,obs
"34.19777778,132.5530556",2004-10-06,24,18.5,20.8,11.3,54.8,0,0,0,,,18.2,18.2,8.6,2.2,1014.3,59.5,,,,2004-10-06T06:07:49,2004-10-06T17:47:30,obs
"34.19777778,132.5530556",2004-10-07,25.1,17.6,21.6,14.8,65.4,0,0,0,,,7.8,7.8,5.2,2.1,1015.2,71.2,,,,2004-10-07T06:08:35,2004-10-07T17:46:09,obs
"34.19777778,132.5530556",2004-10-08,21.7,19.5,20.2,16.5,79.5,13.463,100,8.33,,,23.8,23.8,10,2.4,1010,92.5,,,,2004-10-08T06:09:20,2004-10-08T17:44:50,obs
"34.19777778,132.5530556",2004-10-09,24.6,19.3,21.9,16.4,71.1,0.56,100,4.17,,,18.4,18.4,9.6,2.2,1002.8,92.6,,,,2004-10-09T06:10:07,2004-10-09T17:43:30,obs
"34.19777778,132.5530556",2004-10-10,21.5,18.4,20.1,17,82.3,7.729,100,8.33,,,15,15,7.3,2.2,1008.5,91.9,,,,2004-10-10T06:10:53,2004-10-10T17:42:12,obs
"34.19777778,132.5530556",2004-10-11,24.5,17.3,20.7,15.4,72.5,0.002,100,4.17,,,14.6,14.6,7.4,2.2,1012.8,54,,,,2004-10-11T06:11:40,2004-10-11T17:40:53,obs
"34.19777778,132.5530556",2004-10-12,24.9,16.7,20.5,14.3,68.3,0,0,0,,,14.6,14.6,6.5,2.2,1012.5,29.5,,,,2004-10-12T06:12:27,2004-10-12T17:39:36,obs
"34.19777778,132.5530556",2004-10-13,22.8,16.8,19.8,10.1,54.1,0,0,0,,,22.4,22.4,9.7,2.5,1014.8,32.5,,,,2004-10-13T06:13:14,2004-10-13T17:38:19,obs
"34.19777778,132.5530556",2004-10-14,19.6,12.1,15.7,7,58.1,0,0,0,,,27.6,27.6,11.5,2.2,1017.9,31.6,,,,2004-10-14T06:14:02,2004-10-14T17:37:03,obs
"34.19777778,132.5530556",2004-10-15,19.1,10.6,15.3,6.5,57.1,0,0,0,,,14.4,14.4,9.1,3.9,1020.8,23.1,,,,2004-10-15T06:14:50,2004-10-15T17:35:48,obs
"34.19777778,132.5530556",2004-10-16,22.9,12.1,17.3,9.4,60.8,0,0,0,,,18.4,18.4,8.6,4.2,1018.7,21.5,,,,2004-10-16T06:15:38,2004-10-16T17:34:33,obs
"34.19777778,132.5530556",2004-10-17,23.4,16,19.5,9.8,54.5,0,0,0,,,25.6,25.6,12.5,4.1,1022,25.4,,,,2004-10-17T06:16:27,2004-10-17T17:33:19,obs
"34.19777778,132.5530556",2004-10-18,24.2,15.5,20.3,12.3,61.1,0,0,0,,,20,20,8.2,2.4,1021.2,46.6,,,,2004-10-18T06:17:16,2004-10-18T17:32:06,obs
"34.19777778,132.5530556",2004-10-19,20.8,17.8,19,15.4,79.9,54.482,100,8.33,,,20.3,20.3,10.6,2.3,1013.4,92.9,,,,2004-10-19T06:18:06,2004-10-19T17:30:54,obs
"34.19777778,132.5530556",2004-10-20,20.3,17.6,18.6,13.4,72.5,85.604,100,8.33,,,51.7,51.7,23.7,8.4,992.8,92.5,,,,2004-10-20T06:18:56,2004-10-20T17:29:43,obs
"34.19777778,132.5530556",2004-10-21,23.1,15.6,19.2,11.5,62.2,0.004,100,4.17,,,16.8,16.8,9.5,4,1013.4,32.2,,,,2004-10-21T06:19:46,2004-10-21T17:28:33,obs
"34.19777778,132.5530556",2004-10-22,22.3,13,17.2,10.7,67.1,0,0,0,,,16.6,16.6,7.5,3.8,1019.2,26.4,,,,2004-10-22T06:20:37,2004-10-22T17:27:24,obs
"34.19777778,132.5530556",2004-10-23,20.6,13.7,17,5.9,48.9,0,0,0,,,20.4,20.4,9,4,1025.1,34.6,,,,2004-10-23T06:21:28,2004-10-23T17:26:15,obs
"34.19777778,132.5530556",2004-10-24,20.2,14.1,16.8,10.3,65.8,0,0,0,,,12.9,12.9,5.9,2.1,1026.5,46.4,,,,2004-10-24T06:22:19,2004-10-24T17:25:08,obs
"34.19777778,132.5530556",2004-10-25,21.8,14.3,18.3,13.7,74.9,0,0,0,,,9.6,9.6,5.7,1.9,1023.5,75.8,,,,2004-10-25T06:23:11,2004-10-25T17:24:02,obs
"34.19777778,132.5530556",2004-10-26,18.3,13.8,14.9,11.6,80.7,17.541,100,8.33,,,20.5,20.5,7.4,2,1015.7,87.7,,,,2004-10-26T06:24:04,2004-10-26T17:22:57,obs
"34.19777778,132.5530556",2004-10-27,16.6,10.8,14,5.2,55.9,0,0,0,,,25.4,25.4,16,8.3,1021.9,56.4,,,,2004-10-27T06:24:56,2004-10-27T17:21:53,obs
"34.19777778,132.5530556",2004-10-28,17.7,8.6,13.6,5.5,58.8,0,0,0,,,13.1,13.1,8.3,5.4,1025.6,22.1,,,,2004-10-28T06:25:49,2004-10-28T17:20:50,obs
"34.19777778,132.5530556",2004-10-29,18.9,11.6,15.6,10.5,72.2,0.004,100,4.17,,,9.4,9.4,5.3,2.3,1025.1,78.4,,,,2004-10-29T06:26:43,2004-10-29T17:19:48,obs
"34.19777778,132.5530556",2004-10-30,22.3,16.8,19,14.5,75.4,0.518,100,8.33,,,17.9,17.9,9,2.2,1021,89,,,,2004-10-30T06:27:36,2004-10-30T17:18:48,obs
"34.19777778,132.5530556",2004-10-31,19.8,15.1,17,12.2,73.9,12.984,100,4.17,,,14.5,14.5,8.3,2.6,1013.8,89.3,,,,2004-10-31T06:28:30,2004-10-31T17:17:48,obs
"34.19777778,132.5530556",2004-11-01,21.8,12.4,16.7,11.4,72.3,0.481,100,4.17,,,13,13,6.4,2.1,1010.8,39.3,,,,2004-11-01T06:29:25,2004-11-01T17:16:51,obs
"34.19777778,132.5530556",2004-11-02,21.1,13.3,17.3,10.3,64.8,0,0,0,,,20.5,20.5,8.8,1.9,1012.3,47.1,,,,2004-11-02T06:30:19,2004-11-02T17:15:54,obs
"34.19777778,132.5530556",2004-11-03,19.3,12.8,16.5,7.9,57.1,0,0,0,,,22,22,12.3,5.4,1016.3,51.5,,,,2004-11-03T06:31:14,2004-11-03T17:14:59,obs
"34.19777778,132.5530556",2004-11-04,19.6,11.1,15.1,9.1,68,0,0,0,,,12.8,12.8,6.9,2.1,1020.6,46.6,,,,2004-11-04T06:32:10,2004-11-04T17:14:05,obs
"34.19777778,132.5530556",2004-11-05,19.7,11.5,15.4,9.3,67.9,0,0,0,,,11,11,6.5,3.9,1020,52.1,,,,2004-11-05T06:33:05,2004-11-05T17:13:12,obs
"34.19777778,132.5530556",2004-11-06,20.6,12.1,16.1,11.1,72.7,0,0,0,,,11.3,11.3,6.6,2.2,1018.4,28.7,,,,2004-11-06T06:34:01,2004-11-06T17:12:21,obs
"34.19777778,132.5530556",2004-11-07,22.3,13.1,16.9,12.1,74.3,0,0,0,,,9.5,9.5,5.5,2.4,1021.6,18,,,,2004-11-07T06:34:57,2004-11-07T17:11:32,obs
"34.19777778,132.5530556",2004-11-08,21.5,13.1,16.9,12.6,76.2,0,0,0,,,17.1,17.1,6.5,2.3,1023.8,28,,,,2004-11-08T06:35:54,2004-11-08T17:10:43,obs
"34.19777778,132.5530556",2004-11-09,22.5,13.8,17.4,12.7,74.3,0,0,0,,,9.3,9.3,6.1,2.5,1026,25.3,,,,2004-11-09T06:36:50,2004-11-09T17:09:57,obs
"34.19777778,132.5530556",2004-11-10,21.6,13.5,17.8,12.1,69.9,0,0,0,,,16.4,16.4,7,2.3,1022.7,79.8,,,,2004-11-10T06:37:47,2004-11-10T17:09:12,obs
"34.19777778,132.5530556",2004-11-11,21.4,17.1,19.1,16.6,85.4,12.082,100,8.33,,,12.7,12.7,5.4,2,1015.8,87.4,,,,2004-11-11T06:38:44,2004-11-11T17:08:28,obs
"34.19777778,132.5530556",2004-11-12,22.3,13.2,18.4,11.7,67.6,10.876,100,4.17,,,22.6,22.6,10,1.8,1017.4,52.6,,,,2004-11-12T06:39:41,2004-11-12T17:07:46,obs
"34.19777778,132.5530556",2004-11-13,16.9,10.1,13.7,5.9,59.7,0,0,0,,,20,20,10.9,3.9,1022.4,35.6,,,,2004-11-13T06:40:38,2004-11-13T17:07:06,obs
"34.19777778,132.5530556",2004-11-14,17,13.3,14.9,9.7,70.8,0.004,100,4.17,,,11.2,11.2,7.2,2,1017.7,92.7,,,,2004-11-14T06:41:35,2004-11-14T17:06:27,obs
"34.19777778,132.5530556",2004-11-15,17.8,12.3,14.9,8.5,68,16.982,100,4.17,,,16.6,16.6,7.7,2,1012.8,77.9,,,,2004-11-15T06:42:33,2004-11-15T17:05:50,obs
"34.19777778,132.5530556",2004-11-16,15.1,9.1,12.1,2.5,52.7,0,0,0,,,13.2,13.2,8.6,5.5,1021.4,38,,,,2004-11-16T06:43:30,2004-11-16T17:05:15,obs
"34.19777778,132.5530556",2004-11-17,16.6,7.1,11.9,5.2,64.2,0,0,0,,,14.6,14.6,8.5,2.3,1024.4,53.3,,,,2004-11-17T06:44:27,2004-11-17T17:04:41,obs
"34.19777778,132.5530556",2004-11-18,14.5,12.3,13.4,8,70.4,0.542,100,4.17,,,11.2,11.2,7.6,2.5,1021.4,95.8,,,,2004-11-18T06:45:25,2004-11-18T17:04:10,obs
"34.19777778,132.5530556",2004-11-19,18.3,11.6,14.5,9.3,71.7,0.002,100,4.17,,,13,13,6.1,2.1,1015.8,61.5,,,,2004-11-19T06:46:22,2004-11-19T17:03:40,obs
"34.19777778,132.5530556",2004-11-20,17.3,9.3,12.8,6.5,66.8,0,0,0,,,13,13,6.7,1.9,1017.5,37.4,,,,2004-11-20T06:47:19,2004-11-20T17:03:11,obs
"34.19777778,132.5530556",2004-11-21,16.6,9,12.2,3.7,58.9,0,0,0,,,16.2,16.2,9.4,3.9,1021,31.9,,,,2004-11-21T06:48:16,2004-11-21T17:02:45,obs
"34.19777778,132.5530556",2004-11-22,16.7,7.3,11.6,5,65.4,0,0,0,,,13,13,8.3,2.6,1026.1,22.2,,,,2004-11-22T06:49:12,2004-11-22T17:02:20,obs
"34.19777778,132.5530556",2004-11-23,17.2,7.3,11.9,5.7,66.7,0,0,0,,,8.2,8.2,5.5,0.7,1027.9,18.2,,,,2004-11-23T06:50:09,2004-11-23T17:01:57,obs
"34.19777778,132.5530556",2004-11-24,17.2,8.3,12.6,7.7,72.8,0,0,0,,,9.8,9.8,5.7,2.2,1029.3,44,,,,2004-11-24T06:51:05,2004-11-24T17:01:36,obs
"34.19777778,132.5530556",2004-11-25,18.7,10.3,14.1,8.3,68.6,0,0,0,,,11.2,11.2,6.4,3.9,1029.1,16.8,,,,2004-11-25T06:52:01,2004-11-25T17:01:17,obs
"34.19777778,132.5530556",2004-11-26,20.2,9.8,14.2,9.1,72,0.016,100,4.17,,,34.8,34.8,12.4,2,1018.8,71.1,,,,2004-11-26T06:52:57,2004-11-26T17:00:59,obs
"34.19777778,132.5530556",2004-11-27,14.8,8,11.9,3,55.3,0,0,0,,,14.5,14.5,8.6,2.1,1019.4,37,,,,2004-11-27T06:53:52,2004-11-27T17:00:44,obs
"34.19777778,132.5530556",2004-11-28,16.1,7.8,11.6,5.5,67.4,0,0,0,,,12.8,12.8,8.5,3.9,1018.9,40.5,,,,2004-11-28T06:54:46,2004-11-28T17:00:30,obs
"34.19777778,132.5530556",2004-11-29,15.7,7.3,11.3,5,66.4,0,0,0,,,11.2,11.2,7.1,3.7,1018.2,26.6,,,,2004-11-29T06:55:40,2004-11-29T17:00:19,obs
