name,datetime,tempmax,tempmin,temp,dew,humidity,precip,precipprob,precipcover,snowdepth,windgust,windspeed,windspeedmax,windspeedmean,windspeedmin,sealevelpressure,cloudcover,solarradiation,solarenergy,uvindex,sunrise,sunset,source
"37.48129,130.89864",2008-04-06,18.9,13.2,15.3,2,41.5,0,0,0,,,14.8,14.8,8.8,1.8,,36.3,,,,2008-04-06T05:54:36,2008-04-06T18:43:36,obs
"37.48129,130.89864",2008-04-07,12.9,10.6,11.8,7.8,77.7,7.9,100,8.33,,,24.1,24.1,14.4,3.6,,86.3,,,,2008-04-07T05:53:09,2008-04-07T18:44:30,obs
"37.48129,130.89864",2008-04-08,15.4,9.6,12.3,3.4,55.9,6.1,100,4.17,,,24.1,24.1,17.8,13,,16.3,,,,2008-04-08T05:51:41,2008-04-08T18:45:24,obs
"37.48129,130.89864",2008-04-09,12.7,9.6,10.7,8,83.6,0,0,0,,,22.3,22.3,14.4,7.6,,77.5,,,,2008-04-09T05:50:15,2008-04-09T18:46:18,obs
"37.48129,130.89864",2008-04-10,11.2,9.7,10.2,7.9,86.8,10.9,100,4.17,,,42.5,42.5,34,27.7,,91.3,,,,2008-04-10T05:48:48,2008-04-10T18:47:13,obs
"37.48129,130.89864",2008-04-11,13.2,9.7,11.1,5.6,70.2,1,100,4.17,,,25.9,25.9,11.3,5.4,,41.3,,,,2008-04-11T05:47:22,2008-04-11T18:48:07,obs
"37.48129,130.89864",2008-04-12,10.7,8.6,9.2,7.2,87.3,0,0,0,,,20.5,20.5,12.5,5.4,,88.8,,,,2008-04-12T05:45:57,2008-04-12T18:49:01,obs
"37.48129,130.89864",2008-04-13,10.7,8.9,9.9,8.4,90.3,0.5,100,4.17,,,7.6,7.6,4.4,3.6,,100,,,,2008-04-13T05:44:32,2008-04-13T18:49:55,obs
"37.48129,130.89864",2008-04-14,14.4,9.2,11.4,9.3,87.6,0,0,0,,,25.9,25.9,8.7,1.8,,57.5,,,,2008-04-14T05:43:08,2008-04-14T18:50:49,obs
"37.48129,130.89864",2008-04-15,17.1,10.6,12.9,8.4,74.6,0,0,0,,,25.9,25.9,20.1,13,,38.8,,,,2008-04-15T05:41:45,2008-04-15T18:51:43,obs
"37.48129,130.89864",2008-04-16,18.1,11.4,14.8,8,65.4,0,0,0,,,25.9,25.9,17.2,11.2,,82.9,,,,2008-04-16T05:40:22,2008-04-16T18:52:38,obs
"37.48129,130.89864",2008-04-17,13.9,11.7,12.3,11.1,92.2,6.6,100,4.17,,,29.5,29.5,18.3,9.4,,100,,,,2008-04-17T05:39:00,2008-04-17T18:53:32,obs
"37.48129,130.89864",2008-04-18,15.7,10.6,13.1,5.6,61.1,0.5,100,4.17,,,31.3,31.3,27.4,18.4,,50,,,,2008-04-18T05:37:39,2008-04-18T18:54:26,obs
"37.48129,130.89864",2008-04-19,16.2,11.9,14.2,6.6,60.7,0,0,0,,,31.3,31.3,25.4,18.4,,8.8,,,,2008-04-19T05:36:18,2008-04-19T18:55:21,obs
"37.48129,130.89864",2008-04-20,16.7,12.4,14.6,4.1,49.5,0,0,0,,,25.9,25.9,18,5.4,,8.8,,,,2008-04-20T05:34:58,2008-04-20T18:56:15,obs
"37.48129,130.89864",2008-04-21,18.2,12.4,14.6,2.6,44.6,0,0,0,,,18.4,18.4,14.8,11.2,,51.3,,,,2008-04-21T05:33:39,2008-04-21T18:57:09,obs
"37.48129,130.89864",2008-04-22,18.4,13.2,15.3,3.9,47.9,0,0,0,,,16.6,16.6,9.9,1.8,,85,,,,2008-04-22T05:32:21,2008-04-22T18:58:04,obs
"37.48129,130.89864",2008-04-23,15.1,13.2,14.4,11.1,82.4,7.6,100,8.33,,,33.5,33.5,23.8,5.4,,100,,,,2008-04-23T05:31:04,2008-04-23T18:58:58,obs
"37.48129,130.89864",2008-04-24,11.7,8.2,9.7,2.7,61.8,6.6,100,4.17,,,24.1,24.1,15.5,5.4,,52.5,,,,2008-04-24T05:29:47,2008-04-24T18:59:53,obs
"37.48129,130.89864",2008-04-25,15.7,8.7,12.3,7.8,74.6,0,0,0,,,22.3,22.3,17.6,13,,57.5,,,,2008-04-25T05:28:32,2008-04-25T19:00:47,obs
"37.48129,130.89864",2008-04-26,12.6,11.6,12,8.7,81.1,3,100,8.33,,,27.7,27.7,20.1,13,,80,,,,2008-04-26T05:27:17,2008-04-26T19:01:42,obs
"37.48129,130.89864",2008-04-27,13.4,9.9,11.5,4.2,61.7,0.5,100,4.17,,,25.9,25.9,13.7,5.4,,55,,,,2008-04-27T05:26:04,2008-04-27T19:02:36,obs
"37.48129,130.89864",2008-04-28,17.2,10.1,13.1,5.1,59.6,0.5,100,4.17,,,27.7,27.7,16.3,7.6,,8.8,,,,2008-04-28T05:24:51,2008-04-28T19:03:31,obs
"37.48129,130.89864",2008-04-29,20.6,12.7,17.4,9.1,59.1,0,0,0,,,31.3,31.3,24.7,7.6,,10,,,,2008-04-29T05:23:40,2008-04-29T19:04:25,obs
"37.48129,130.89864",2008-04-30,22.6,18.4,20.6,9.2,48.6,0,0,0,,,27.7,27.7,23.6,16.6,,20,,,,2008-04-30T05:22:29,2008-04-30T19:05:20,obs
"37.48129,130.89864",2008-05-01,22.4,16.9,19,9.8,55.7,0,0,0,,,27.7,27.7,18.8,13,,45,,,,2008-05-01T05:21:20,2008-05-01T19:06:14,obs
"37.48129,130.89864",2008-05-02,23.7,15.2,18.9,10.2,57.8,0,0,0,,,22.3,22.3,16.7,9.4,,7.5,,,,2008-05-02T05:20:12,2008-05-02T19:07:08,obs
"37.48129,130.89864",2008-05-03,25.7,16.9,20.3,9.8,51.7,0,0,0,,,25.9,25.9,13.7,1.8,,8.6,,,,2008-05-03T05:19:05,2008-05-03T19:08:02,obs
"37.48129,130.89864",2008-05-04,19.7,17.4,18.5,9.3,56.6,0,0,0,,,25.9,25.9,21.5,16.6,,70,,,,2008-05-04T05:17:59,2008-05-04T19:08:56,obs
"37.48129,130.89864",2008-05-05,16.9,11.9,14.5,8.9,71.4,4.1,100,4.17,,,46.4,46.4,23.7,5.4,,52.5,,,,2008-05-05T05:16:55,2008-05-05T19:09:50,obs
"37.48129,130.89864",2008-05-06,21.1,13.2,17.3,3.5,42.5,0,0,0,,,53.6,53.6,30,16.6,,13.8,,,,2008-05-06T05:15:51,2008-05-06T19:10:44,obs
"37.48129,130.89864",2008-05-07,21.4,15.4,19.4,4.9,40.1,0,0,0,,,18.4,18.4,8.5,1.8,,68.8,,,,2008-05-07T05:14:49,2008-05-07T19:11:38,obs
"37.48129,130.89864",2008-05-08,19.1,13.4,16.2,9.7,65.9,0,0,0,,,18.4,18.4,7.6,1.8,,81.3,,,,2008-05-08T05:13:48,2008-05-08T19:12:31,obs
"37.48129,130.89864",2008-05-09,16.2,11.6,13.9,8.4,69.8,0,0,0,,,20.5,20.5,14.6,9.4,,73.8,,,,2008-05-09T05:12:49,2008-05-09T19:13:24,obs
"37.48129,130.89864",2008-05-10,13.4,10.2,11.4,7.3,76,0,0,0,,,22.3,22.3,17.3,13,,68.8,,,,2008-05-10T05:11:51,2008-05-10T19:14:17,obs
"37.48129,130.89864",2008-05-11,13.9,9.4,11,6.4,73.6,0,0,0,,,16.6,16.6,10.9,5.4,,46.3,,,,2008-05-11T05:10:54,2008-05-11T19:15:10,obs
"37.48129,130.89864",2008-05-12,15.7,10.4,12.2,7.6,73.9,0,0,0,,,25.9,25.9,13.4,3.6,,51.3,,,,2008-05-12T05:09:59,2008-05-12T19:16:02,obs
"37.48129,130.89864",2008-05-13,11.4,10.2,10.8,8.7,87.3,41.9,100,8.33,,,38.9,38.9,21.6,9.4,,92.9,,,,2008-05-13T05:09:05,2008-05-13T19:16:54,obs
"37.48129,130.89864",2008-05-14,14.9,10.1,12,6.7,70.3,0,0,0,,,24.1,24.1,12.1,5.4,,40,,,,2008-05-14T05:08:13,2008-05-14T19:17:46,obs
"37.48129,130.89864",2008-05-15,18.7,12.2,15.4,8.6,65,0,0,0,,,22.3,22.3,13.7,7.6,,15,,,,2008-05-15T05:07:22,2008-05-15T19:18:38,obs
"37.48129,130.89864",2008-05-16,17.2,12.9,14.9,11,79.5,0,0,0,,,24.1,24.1,15.1,5.4,,37.5,,,,2008-05-16T05:06:32,2008-05-16T19:19:29,obs
"37.48129,130.89864",2008-05-17,19.2,12.7,15.6,12.6,83,0,0,0,,,20.5,20.5,13.9,11.2,,31.4,,,,2008-05-17T05:05:45,2008-05-17T19:20:19,obs
"37.48129,130.89864",2008-05-18,17.4,14.7,16,11.1,73,0,0,0,,,27.7,27.7,16.4,11.2,,82.5,,,,2008-05-18T05:04:58,2008-05-18T19:21:09,obs
"37.48129,130.89864",2008-05-19,17.4,13.9,15.4,11.9,81.1,26.9,100,4.17,,,37.1,37.1,14.8,3.6,,87.5,,,,2008-05-19T05:04:14,2008-05-19T19:21:59,obs
"37.48129,130.89864",2008-05-20,17.9,10.4,14.7,8.8,68.4,3,100,4.17,,,25.9,25.9,12.1,5.4,,21.3,,,,2008-05-20T05:03:30,2008-05-20T19:22:48,obs
"37.48129,130.89864",2008-05-21,21.9,14.4,17.3,9.4,60.9,0,0,0,,,29.5,29.5,25.4,18.4,,55,,,,2008-05-21T05:02:49,2008-05-21T19:23:37,obs
"37.48129,130.89864",2008-05-22,22.4,17.6,19.4,8.1,48.8,0,0,0,,,31.3,31.3,26.8,18.4,,57.5,,,,2008-05-22T05:02:09,2008-05-22T19:24:25,obs
"37.48129,130.89864",2008-05-23,22.1,17.6,19.8,13.3,66.6,0,0,0,,,24.1,24.1,8.3,1.8,,71.3,,,,2008-05-23T05:01:31,2008-05-23T19:25:12,obs
"37.48129,130.89864",2008-05-24,19.4,14.9,16.5,13.7,84.1,0,0,0,,,24.1,24.1,13.4,3.6,,93.8,,,,2008-05-24T05:00:54,2008-05-24T19:25:59,obs
"37.48129,130.89864",2008-05-25,18.9,14.1,15.9,15,94.7,0,0,0,,,24.1,24.1,11.8,3.6,,80,,,,2008-05-25T05:00:19,2008-05-25T19:26:44,obs
"37.48129,130.89864",2008-05-26,21.1,15.4,18.3,9.1,56.8,0,0,0,,,27.7,27.7,17.1,5.4,,32.5,,,,2008-05-26T04:59:46,2008-05-26T19:27:30,obs
"37.48129,130.89864",2008-05-27,20.2,14.4,17.2,7.4,53.7,0,0,0,,,18.4,18.4,16.4,11.2,,62.9,,,,2008-05-27T04:59:15,2008-05-27T19:28:14,obs
"37.48129,130.89864",2008-05-28,17.7,13.9,16,12.7,82.5,14,100,4.17,,,31.3,31.3,19,5.4,,100,,,,2008-05-28T04:58:45,2008-05-28T19:28:58,obs
"37.48129,130.89864",2008-05-29,20.1,14.4,16,14.7,92.3,0,0,0,,,13,13,10.3,7.6,,88.6,,,,2008-05-29T04:58:17,2008-05-29T19:29:41,obs
"37.48129,130.89864",2008-05-30,14.9,13.9,14.5,14.1,97.9,0.3,100,4.17,,,11.2,11.2,8.1,5.4,,96,,,,2008-05-30T04:57:51,2008-05-30T19:30:22,obs
"37.48129,130.89864",2008-05-31,19.2,13.1,16.2,9.9,68,0,0,0,,,24.1,24.1,13.9,11.2,,30,,,,2008-05-31T04:57:26,2008-05-31T19:31:03,obs
"37.48129,130.89864",2008-06-01,21.7,14.7,18.8,10,60,0,0,0,,,20.5,20.5,9.7,3.6,,30,,,,2008-06-01T04:57:03,2008-06-01T19:31:43,obs
"37.48129,130.89864",2008-06-02,17.6,14.2,15.6,14,90.4,0,0,0,,,16.6,16.6,10.7,5.4,,85,,,,2008-06-02T04:56:42,2008-06-02T19:32:22,obs
"37.48129,130.89864",2008-06-03,15.4,12.7,14.4,14,97.5,0.5,100,4.17,,,13,13,9.6,5.4,,100,,,,2008-06-03T04:56:23,2008-06-03T19:33:00,obs
"37.48129,130.89864",2008-06-04,15.4,11.4,13,10.6,86,2,100,4.17,,,16.6,16.6,11.4,7.6,,88.8,,,,2008-06-04T04:56:06,2008-06-04T19:33:37,obs
"37.48129,130.89864",2008-06-05,14.2,11.4,13.1,12.9,98.7,35.6,100,8.33,,,18.4,18.4,11.6,5.4,,100,,,,2008-06-05T04:55:50,2008-06-05T19:34:13,obs
"37.48129,130.89864",2008-06-06,20.4,13.2,16,13.3,84.6,0,0,0,,,20.5,20.5,11.8,3.6,,77.5,,,,2008-06-06T04:55:36,2008-06-06T19:34:48,obs
"37.48129,130.89864",2008-06-07,22.2,16.7,18.9,11.9,64,0,0,0,,,13,13,7.2,1.8,,72.5,,,,2008-06-07T04:55:24,2008-06-07T19:35:21,obs
"37.48129,130.89864",2008-06-08,22.7,15.7,19.7,13.8,70.1,0,0,0,,,14.8,14.8,9,1.8,,31.3,,,,2008-06-08T04:55:14,2008-06-08T19:35:53,obs
"37.48129,130.89864",2008-06-09,22.4,16.1,19.2,15.2,78.6,0.5,100,4.17,,,16.6,16.6,7.4,3.6,,53.8,,,,2008-06-09T04:55:05,2008-06-09T19:36:24,obs
"37.48129,130.89864",2008-06-10,20.9,16.1,18.3,15.2,82.5,0,0,0,,,22.3,22.3,13,3.6,,46.3,,,,2008-06-10T04:54:59,2008-06-10T19:36:54,obs
"37.48129,130.89864",2008-06-11,20.7,15.6,17.8,11.2,68.2,0,0,0,,,14.8,14.8,13,7.6,,55.7,,,,2008-06-11T04:54:54,2008-06-11T19:37:22,obs
"37.48129,130.89864",2008-06-12,22.2,15.9,19.6,6,42.6,0,0,0,,,28.8,28.8,14.1,5.4,,13.8,,,,2008-06-12T04:54:50,2008-06-12T19:37:49,obs
"37.48129,130.89864",2008-06-13,25.9,16.2,22.6,11.2,52.7,0,0,0,,,31.3,31.3,12.8,7.6,,3.8,,,,2008-06-13T04:54:49,2008-06-13T19:38:14,obs
"37.48129,130.89864",2008-06-14,17.2,14.7,15.9,13,82.8,0,0,0,,,14.8,14.8,11,7.6,,66.3,,,,2008-06-14T04:54:49,2008-06-14T19:38:38,obs
"37.48129,130.89864",2008-06-15,18.6,13.9,15.7,12.1,79.6,0,0,0,,,16.6,16.6,10.5,7.6,,61.4,,,,2008-06-15T04:54:51,2008-06-15T19:39:01,obs
"37.48129,130.89864",2008-06-16,18.6,14.4,16.1,12.3,78.3,0,0,0,,,11.2,11.2,8.2,5.4,,72.5,,,,2008-06-16T04:54:55,2008-06-16T19:39:22,obs
"37.48129,130.89864",2008-06-17,20.2,13.9,17,12.4,75.1,0,0,0,,,14.8,14.8,9.8,5.4,,60,,,,2008-06-17T04:55:00,2008-06-17T19:39:42,obs
"37.48129,130.89864",2008-06-18,19.2,16.1,17.9,16.4,91.1,22.1,100,4.17,,,27.7,27.7,15.3,3.6,,98.6,,,,2008-06-18T04:55:07,2008-06-18T19:40:00,obs
"37.48129,130.89864",2008-06-19,25.4,18.9,21.9,16.7,74.2,21.1,100,4.17,,,50,50,18.4,7.6,,58.8,,,,2008-06-19T04:55:16,2008-06-19T19:40:16,obs
"37.48129,130.89864",2008-06-20,24.1,18.2,21.2,17,77.5,0,0,0,,,13,13,7.2,3.6,,60,,,,2008-06-20T04:55:26,2008-06-20T19:40:31,obs
"37.48129,130.89864",2008-06-21,19.9,16.7,18.6,18.2,97.9,1,100,4.17,,,16.6,16.6,10.3,5.4,,90,,,,2008-06-21T04:55:38,2008-06-21T19:40:44,obs
"37.48129,130.89864",2008-06-22,17.9,14.4,16,15.7,98.1,0.5,100,4.17,,,18.4,18.4,16.3,13,,100,,,,2008-06-22T04:55:52,2008-06-22T19:40:55,obs
"37.48129,130.89864",2008-06-23,16.4,14.2,15.2,14.3,94.4,3,100,4.17,,,24.1,24.1,15.1,11.2,,96.3,,,,2008-06-23T04:56:07,2008-06-23T19:41:05,obs
"37.48129,130.89864",2008-06-24,17.4,14.6,16,15.1,94.4,0.5,100,4.17,,,11.2,11.2,7.2,3.6,,100,,,,2008-06-24T04:56:24,2008-06-24T19:41:13,obs
"37.48129,130.89864",2008-06-25,19.2,15.4,16.6,15.5,93.1,2,100,4.17,,,14.8,14.8,9.9,7.6,,95,,,,2008-06-25T04:56:42,2008-06-25T19:41:20,obs
"37.48129,130.89864",2008-06-26,19.4,14.2,16.7,13.5,81.8,0,0,0,,,9.4,9.4,5,3.6,,58.8,,,,2008-06-26T04:57:02,2008-06-26T19:41:24,obs
"37.48129,130.89864",2008-06-27,20.1,13.7,16.7,13.8,83.1,0,0,0,,,14.8,14.8,8.7,3.6,,45,,,,2008-06-27T04:57:23,2008-06-27T19:41:27,obs
"37.48129,130.89864",2008-06-28,19.2,15.7,17.4,15.8,90.5,2,100,4.17,,,11.2,11.2,7.5,1.8,,91.4,,,,2008-06-28T04:57:45,2008-06-28T19:41:28,obs
"37.48129,130.89864",2008-06-29,17.7,15.6,16.9,16.4,96.9,29.9,100,8.33,,,25.9,25.9,19.9,13,,100,,,,2008-06-29T04:58:09,2008-06-29T19:41:28,obs
"37.48129,130.89864",2008-06-30,18.2,15.7,16.6,15.3,92.5,0,0,0,,,16.6,16.6,8,1.8,,96.3,,,,2008-06-30T04:58:34,2008-06-30T19:41:25,obs
"37.48129,130.89864",2008-07-01,18.4,15.7,16.8,15.4,91.3,0,0,0,,,16.6,16.6,10,5.4,,100,,,,2008-07-01T04:59:01,2008-07-01T19:41:21,obs
"37.48129,130.89864",2008-07-02,20.2,16.7,18.6,17.5,93.4,0,0,0,,,29.5,29.5,18.1,9.4,,97.1,,,,2008-07-02T04:59:29,2008-07-02T19:41:15,obs
"37.48129,130.89864",2008-07-03,23.7,19.2,22,18.6,82.1,0.5,100,4.17,,,44.3,44.3,32.1,18.4,,67.5,,,,2008-07-03T04:59:58,2008-07-03T19:41:07,obs
"37.48129,130.89864",2008-07-04,26.7,22.1,24.3,17.5,65.8,0,0,0,,,22.3,22.3,18.1,9.4,,56.3,,,,2008-07-04T05:00:29,2008-07-04T19:40:57,obs
"37.48129,130.89864",2008-07-05,26.7,22.9,25.3,20,72.4,0,0,0,,,25.9,25.9,22.3,18.4,,45,,,,2008-07-05T05:01:00,2008-07-05T19:40:46,obs
"37.48129,130.89864",2008-07-06,27.7,23.7,25.7,20.7,74.2,0,0,0,,,35.3,35.3,25,14.8,,51.3,,,,2008-07-06T05:01:33,2008-07-06T19:40:32,obs
"37.48129,130.89864",2008-07-07,29.1,23.1,27,20.7,68.7,0,0,0,,,29.5,29.5,12.5,3.6,,37.5,,,,2008-07-07T05:02:07,2008-07-07T19:40:17,obs
"37.48129,130.89864",2008-07-08,27.9,22.9,25.3,18.9,67.9,0,0,0,,,9.4,9.4,4.9,1.8,,31.4,,,,2008-07-08T05:02:42,2008-07-08T19:40:00,obs
"37.48129,130.89864",2008-07-09,26.2,21.9,24.2,18.7,71.4,0,0,0,,,14.8,14.8,6.1,1.8,,36.3,,,,2008-07-09T05:03:18,2008-07-09T19:39:41,obs
"37.48129,130.89864",2008-07-10,25.6,21.7,23.3,17.6,71,0,0,0,,,24.1,24.1,19.4,14.8,,50,,,,2008-07-10T05:03:55,2008-07-10T19:39:21,obs
"37.48129,130.89864",2008-07-11,29.7,21.7,26.5,19.2,65.6,0,0,0,,,9.4,9.4,5,3.6,,52.9,,,,2008-07-11T05:04:32,2008-07-11T19:38:58,obs
"37.48129,130.89864",2008-07-12,24.2,20.4,22.2,20.6,90.4,0,0,0,,,14.8,14.8,7,1.8,,90,,,,2008-07-12T05:05:11,2008-07-12T19:38:34,obs
"37.48129,130.89864",2008-07-13,25.6,22.4,24.4,20.4,78.7,0,0,0,,,27.7,27.7,22.2,16.6,,85,,,,2008-07-13T05:05:51,2008-07-13T19:38:08,obs
"37.48129,130.89864",2008-07-14,26.2,21.6,24.4,20.2,77.5,0,0,0,,,14.8,14.8,9.9,1.8,,57.5,,,,2008-07-14T05:06:32,2008-07-14T19:37:40,obs
"37.48129,130.89864",2008-07-15,24.9,21.4,23.2,20.3,84.3,0,0,0,,,7.6,7.6,4.4,1.8,,77.5,,,,2008-07-15T05:07:13,2008-07-15T19:37:11,obs
"37.48129,130.89864",2008-07-16,24.9,22.1,23.4,21.3,88.3,0,0,0,,,37.1,37.1,26.8,14.8,,88.3,,,,2008-07-16T05:07:55,2008-07-16T19:36:39,obs
"37.48129,130.89864",2008-07-17,27.1,22.1,24.5,20.6,79.7,18,100,4.17,,,29.5,29.5,18.3,5.4,,72.5,,,,2008-07-17T05:08:38,2008-07-17T19:36:06,obs
"37.48129,130.89864",2008-07-18,28.9,23.2,25.5,20.2,73.2,0,0,0,,,9.4,9.4,4,1.8,,51.3,,,,2008-07-18T05:09:21,2008-07-18T19:35:31,obs
"37.48129,130.89864",2008-07-19,24.7,21.7,23.2,20.3,84.2,10.9,100,4.17,,,13,13,8.9,5.4,,87.5,,,,2008-07-19T05:10:06,2008-07-19T19:34:55,obs
"37.48129,130.89864",2008-07-20,23.1,21.4,22.4,21.6,95.2,0,0,0,,,13,13,8.6,5.4,,100,,,,2008-07-20T05:10:50,2008-07-20T19:34:17,obs
"37.48129,130.89864",2008-07-21,24.7,23.1,23.6,21.8,90.4,3,100,4.17,,,42.5,42.5,26.4,11.2,,85.7,,,,2008-07-21T05:11:36,2008-07-21T19:33:37,obs
"37.48129,130.89864",2008-07-22,27.7,23.2,25.1,20,73.6,0,0,0,,,24.1,24.1,18.1,7.6,,62.5,,,,2008-07-22T05:12:22,2008-07-22T19:32:55,obs
"37.48129,130.89864",2008-07-23,28.2,23.4,25.5,18.3,64.7,0,0,0,,,22.3,22.3,7.3,1.8,,71.3,,,,2008-07-23T05:13:08,2008-07-23T19:32:12,obs
"37.48129,130.89864",2008-07-24,23.7,20.1,21.8,20.1,90.6,5.1,100,8.33,,,20.5,20.5,9.8,3.6,,100,,,,2008-07-24T05:13:55,2008-07-24T19:31:27,obs
"37.48129,130.89864",2008-07-25,22.7,20.1,21.1,20.5,96.4,102.1,100,8.33,,,25.9,25.9,17.4,5.4,,100,,,,2008-07-25T05:14:43,2008-07-25T19:30:40,obs
"37.48129,130.89864",2008-07-26,23.7,20.4,22,21.3,95.8,85.1,100,8.33,,,18.4,18.4,13.2,5.4,,100,,,,2008-07-26T05:15:30,2008-07-26T19:29:52,obs
"37.48129,130.89864",2008-07-27,25.4,20.9,23.1,20.9,87.4,0,0,0,,,27.7,27.7,12.5,3.6,,66.3,,,,2008-07-27T05:16:19,2008-07-27T19:29:03,obs
"37.48129,130.89864",2008-07-28,25.1,20.4,22.7,21.2,91.5,0,0,0,,,13,13,7.4,3.6,,71.7,,,,2008-07-28T05:17:07,2008-07-28T19:28:12,obs
"37.48129,130.89864",2008-07-29,27.9,24.9,26.9,20.7,69.3,0,0,0,,,18.4,18.4,10.4,3.6,,31.3,,,,2008-07-29T05:17:56,2008-07-29T19:27:19,obs
"37.48129,130.89864",2008-07-30,29.2,25.2,26.9,21,70.2,0,0,0,,,14.8,14.8,9.1,3.6,,57.5,,,,2008-07-30T05:18:45,2008-07-30T19:26:25,obs
"37.48129,130.89864",2008-07-31,28.4,24.4,25.8,20.2,71.4,0,0,0,,,7.6,7.6,4.3,1.8,,75,,,,2008-07-31T05:19:35,2008-07-31T19:25:29,obs
"37.48129,130.89864",2008-08-01,28.6,23.7,25.6,21.3,77.8,0,0,0,,,27.7,27.7,19.2,5.4,,76.3,,,,2008-08-01T05:20:24,2008-08-01T19:24:32,obs
"37.48129,130.89864",2008-08-02,26.4,24.2,25.3,21.3,78.6,0,0,0,,,42.5,42.5,37.3,33.5,,75,,,,2008-08-02T05:21:14,2008-08-02T19:23:33,obs
"37.48129,130.89864",2008-08-03,25.2,21.6,23.6,21.3,86.9,2.5,100,8.33,,,37.1,37.1,23.8,5.4,,78.8,,,,2008-08-03T05:22:04,2008-08-03T19:22:33,obs
"37.48129,130.89864",2008-08-04,24.6,20.4,22.2,20.2,88.3,0,0,0,,,9.4,9.4,4.9,3.6,,50,,,,2008-08-04T05:22:54,2008-08-04T19:21:32,obs
"37.48129,130.89864",2008-08-05,26.7,21.7,23.5,20.8,85.5,0,0,0,,,9.4,9.4,5.1,1.8,,41.3,,,,2008-08-05T05:23:45,2008-08-05T19:20:29,obs
"37.48129,130.89864",2008-08-06,25.9,20.6,22.8,18.2,76.2,0,0,0,,,7.6,7.6,5,1.8,,0,,,,2008-08-06T05:24:35,2008-08-06T19:19:26,obs
"37.48129,130.89864",2008-08-07,26.4,19.9,22.6,19.4,82.7,0,0,0,,,13,13,7.4,5.4,,7.5,,,,2008-08-07T05:25:26,2008-08-07T19:18:20,obs
"37.48129,130.89864",2008-08-08,27.9,21.9,24.5,21.1,82,0,0,0,,,7.6,7.6,4.6,1.8,,32.5,,,,2008-08-08T05:26:17,2008-08-08T19:17:14,obs
"37.48129,130.89864",2008-08-09,29.9,23.9,25.7,23.5,87.7,0,0,0,,,5.4,5.4,4.1,1.8,,60,,,,2008-08-09T05:27:08,2008-08-09T19:16:06,obs
"37.48129,130.89864",2008-08-10,27.2,22.9,24.8,21.6,82.3,0,0,0,,,9.4,9.4,7,3.6,,47.5,,,,2008-08-10T05:27:59,2008-08-10T19:14:57,obs
"37.48129,130.89864",2008-08-11,27.2,23.1,25,22.7,87,0,0,0,,,5.4,5.4,3.1,1.8,,58.8,,,,2008-08-11T05:28:49,2008-08-11T19:13:47,obs
"37.48129,130.89864",2008-08-12,30.2,24.7,26.9,24.4,86.3,0,0,0,,,13,13,7.7,1.8,,61.3,,,,2008-08-12T05:29:40,2008-08-12T19:12:36,obs
"37.48129,130.89864",2008-08-13,26.1,23.9,25.1,23.7,92.1,72.9,100,8.33,,,22.3,22.3,12.8,5.4,,81.7,,,,2008-08-13T05:30:31,2008-08-13T19:11:24,obs
"37.48129,130.89864",2008-08-14,28.7,24.6,25.8,23.8,88.9,2.5,100,8.33,,,16.6,16.6,10.5,5.4,,77.5,,,,2008-08-14T05:31:22,2008-08-14T19:10:10,obs
"37.48129,130.89864",2008-08-15,24.7,21.4,23.1,22,93.4,28.4,100,8.33,,,16.6,16.6,10.6,3.6,,97.5,,,,2008-08-15T05:32:13,2008-08-15T19:08:56,obs
"37.48129,130.89864",2008-08-16,21.7,18.6,20.6,18.7,89.1,13,100,8.33,,,22.3,22.3,15.7,11.2,,97.1,,,,2008-08-16T05:33:04,2008-08-16T19:07:41,obs
"37.48129,130.89864",2008-08-17,24.6,19.9,22.2,18.6,80.7,0,0,0,,,16.6,16.6,9.9,1.8,,56.3,,,,2008-08-17T05:33:55,2008-08-17T19:06:24,obs
"37.48129,130.89864",2008-08-18,24.4,21.7,22.9,21.1,89.6,10.9,100,4.17,,,42.5,42.5,15.5,3.6,,90,,,,2008-08-18T05:34:46,2008-08-18T19:05:07,obs
"37.48129,130.89864",2008-08-19,25.7,22.4,24.1,18.3,70.6,0,0,0,,,37.1,37.1,25.3,5.4,,37.5,,,,2008-08-19T05:35:37,2008-08-19T19:03:48,obs
"37.48129,130.89864",2008-08-20,22.2,17.9,19.5,17.4,88.1,23.2,100,8.33,,,31.3,31.3,17.4,9.4,,92.5,,,,2008-08-20T05:36:28,2008-08-20T19:02:29,obs
"37.48129,130.89864",2008-08-21,21.6,16.9,18.9,14.1,74.4,0,0,0,,,16.6,16.6,13,9.4,,63.8,,,,2008-08-21T05:37:18,2008-08-21T19:01:09,obs
"37.48129,130.89864",2008-08-22,20.2,17.4,18.9,16.4,85.9,15,100,4.17,,,16.6,16.6,8.8,3.6,,87.5,,,,2008-08-22T05:38:09,2008-08-22T18:59:48,obs
"37.48129,130.89864",2008-08-23,22.6,18.9,21.3,18.6,85.2,28.9,100,8.33,,,40.7,40.7,19.2,3.6,,82.5,,,,2008-08-23T05:39:00,2008-08-23T18:58:26,obs
"37.48129,130.89864",2008-08-24,20.4,17.1,18.8,15.3,80.4,0.5,100,4.17,,,22.3,22.3,13,7.6,,51.3,,,,2008-08-24T05:39:50,2008-08-24T18:57:04,obs
